Id,PlayerType,MonthType,MonthTypeV,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
605397,Pitcher,Home Games,0,3,4,2.86,16,16,0,94.1,385,79,31,30,14,25,95,1.10,,,,,,,,,,,,,,,,,
502671,Batter,Away Games,1,,,,,,,,,,,,,,,,332,290,47,84,24,0,13,48,34,79,3,0,4,.290,.370,.507,.877
502671,Batter,Home Games,0,,,,,,,,,,,,,,,,319,271,59,94,17,0,22,67,45,62,4,0,1,.347,.439,.653,1.092
608385,Batter,Away Games,1,,,,,,,,,,,,,,,,311,259,29,60,9,0,10,34,46,55,0,0,4,.232,.354,.382,.736
608385,Batter,Home Games,0,,,,,,,,,,,,,,,,236,197,22,40,6,0,4,19,38,48,0,0,0,.203,.331,.294,.625
641355,Batter,Away Games,1,,,,,,,,,,,,,,,,287,265,36,48,10,1,7,27,18,85,7,0,2,.181,.237,.306,.543
641355,Batter,Home Games,0,,,,,,,,,,,,,,,,263,239,34,58,17,2,12,41,20,65,7,3,0,.243,.297,.481,.778
514888,Batter,Away Games,1,,,,,,,,,,,,,,,,303,262,51,71,15,0,15,32,33,47,12,0,8,.271,.370,.500,.870
514888,Batter,Home Games,0,,,,,,,,,,,,,,,,301,265,52,87,24,0,13,25,33,40,6,1,2,.328,.405,.566,.971
453568,Batter,Away Games,1,,,,,,,,,,,,,,,,265,245,20,59,8,2,7,36,13,55,4,0,4,.241,.288,.376,.664
453568,Batter,Home Games,0,,,,,,,,,,,,,,,,312,285,40,81,14,4,9,42,19,54,0,1,4,.284,.337,.456,.793
628711,Pitcher,Away Games,1,11,4,1.94,17,17,0,97.1,383,75,25,21,10,24,95,1.02,,,,,,,,,,,,,,,,,
628711,Pitcher,Home Games,0,6,3,2.43,14,14,0,77.2,306,52,26,21,13,17,71,0.89,,,,,,,,,,,,,,,,,
665161,Batter,Away Games,1,,,,,,,,,,,,,,,,281,258,36,63,14,1,8,28,12,70,2,0,5,.244,.287,.399,.686
665161,Batter,Home Games,0,,,,,,,,,,,,,,,,277,263,36,69,6,1,14,35,10,65,9,2,1,.262,.291,.452,.743
643396,Batter,Away Games,1,,,,,,,,,,,,,,,,270,241,34,63,8,0,2,21,23,38,13,2,2,.261,.327,.320,.647
643396,Batter,Home Games,0,,,,,,,,,,,,,,,,261,242,32,63,12,0,2,27,12,34,9,2,3,.260,.301,.335,.636
643393,Batter,Away Games,1,,,,,,,,,,,,,,,,291,264,35,64,11,1,3,19,23,45,9,0,1,.242,.304,.326,.630
643393,Batter,Home Games,0,,,,,,,,,,,,,,,,267,233,26,53,13,1,4,27,22,24,2,1,7,.227,.311,.343,.654
669004,Batter,Away Games,1,,,,,,,,,,,,,,,,264,224,28,46,12,1,7,21,38,67,2,2,1,.205,.322,.362,.684
669004,Batter,Home Games,0,,,,,,,,,,,,,,,,270,236,29,54,9,2,11,41,28,64,0,1,0,.229,.304,.424,.728
594835,Pitcher,Away Games,1,4,9,4.84,15,15,0,80.0,360,99,49,43,15,27,42,1.58,,,,,,,,,,,,,,,,,
594835,Pitcher,Home Games,0,6,6,3.58,17,17,0,103.0,423,95,48,41,15,23,61,1.15,,,,,,,,,,,,,,,,,
457705,Batter,Away Games,1,,,,,,,,,,,,,,,,303,277,37,66,16,0,7,33,22,61,5,4,2,.238,.297,.372,.669
457705,Batter,Home Games,0,,,,,,,,,,,,,,,,277,238,29,56,9,0,10,36,35,63,3,2,2,.235,.336,.399,.735
668678,Pitcher,Away Games,1,6,3,2.59,16,16,0,93.2,367,65,30,27,9,26,102,0.97,,,,,,,,,,,,,,,,,
668678,Pitcher,Home Games,0,6,1,2.49,15,15,0,90.1,347,56,26,25,6,21,90,0.85,,,,,,,,,,,,,,,,,
660271,Batter,Away Games,1,,,,,,,,,,,,,,,,334,296,40,69,15,2,13,40,35,80,5,4,2,.233,.317,.429,.746
660271,Batter,Home Games,0,,,,,,,,,,,,,,,,332,290,50,91,15,4,21,55,37,81,6,5,3,.314,.395,.610,1.005
660670,Batter,Away Games,1,,,,,,,,,,,,,,,,274,243,35,64,11,0,5,19,23,64,16,1,7,.263,.343,.370,.713
660670,Batter,Home Games,0,,,,,,,,,,,,,,,,259,224,36,60,13,0,10,31,30,62,13,10,3,.268,.359,.460,.819
664353,Pitcher,Away Games,1,8,3,3.74,15,15,0,86.2,355,83,37,36,13,15,60,1.13,,,,,,,,,,,,,,,,,
664353,Pitcher,Home Games,0,5,5,4.17,14,13,0,77.2,326,71,37,36,16,23,74,1.21,,,,,,,,,,,,,,,,,
516782,Batter,Away Games,1,,,,,,,,,,,,,,,,254,233,35,65,12,1,6,31,13,53,9,4,8,.279,.339,.416,.755
516782,Batter,Home Games,0,,,,,,,,,,,,,,,,251,233,41,71,12,4,10,32,13,44,9,5,5,.305,.355,.519,.874
571970,Batter,Away Games,1,,,,,,,,,,,,,,,,302,236,33,43,10,1,10,35,60,69,1,0,4,.182,.354,.360,.714
571970,Batter,Home Games,0,,,,,,,,,,,,,,,,263,228,36,48,12,0,11,34,30,72,1,0,1,.211,.300,.408,.708
606192,Batter,Away Games,1,,,,,,,,,,,,,,,,279,260,34,71,20,0,10,33,19,78,4,2,0,.273,.323,.465,.788
606192,Batter,Home Games,0,,,,,,,,,,,,,,,,256,239,37,62,15,1,15,44,15,74,2,1,2,.259,.309,.519,.828
669242,Batter,Away Games,1,,,,,,,,,,,,,,,,324,291,44,74,15,4,5,29,29,64,13,1,3,.254,.328,.385,.713
669242,Batter,Home Games,0,,,,,,,,,,,,,,,,306,286,51,79,16,0,8,28,17,47,19,2,2,.276,.320,.416,.736
543807,Batter,Away Games,1,,,,,,,,,,,,,,,,276,242,41,68,14,3,10,36,27,44,6,1,2,.281,.353,.488,.841
543807,Batter,Home Games,0,,,,,,,,,,,,,,,,307,271,48,69,8,1,15,40,27,56,8,1,5,.255,.332,.458,.790
570482,Batter,Away Games,1,,,,,,,,,,,,,,,,274,249,31,65,15,1,6,30,21,51,1,0,1,.261,.318,.402,.720
570482,Batter,Home Games,0,,,,,,,,,,,,,,,,277,252,30,78,12,2,7,34,20,45,0,0,1,.310,.357,.456,.813
425794,Pitcher,Away Games,1,4,8,4.73,14,14,0,80.0,344,84,42,42,10,28,53,1.40,,,,,,,,,,,,,,,,,
425794,Pitcher,Home Games,0,7,4,2.98,18,18,0,111.2,459,108,38,37,6,26,90,1.20,,,,,,,,,,,,,,,,,
605141,Batter,Away Games,1,,,,,,,,,,,,,,,,324,288,57,75,20,1,19,43,32,56,5,2,3,.260,.340,.535,.875
605141,Batter,Home Games,0,,,,,,,,,,,,,,,,315,284,60,79,20,2,16,39,23,48,7,0,5,.278,.340,.532,.872
663538,Batter,Away Games,1,,,,,,,,,,,,,,,,262,242,29,59,12,1,6,23,17,34,8,2,2,.244,.298,.376,.674
663538,Batter,Home Games,0,,,,,,,,,,,,,,,,255,239,31,76,10,4,4,32,11,23,12,0,4,.318,.357,.444,.801
607043,Batter,Away Games,1,,,,,,,,,,,,,,,,364,307,63,95,14,3,12,42,41,66,2,2,11,.309,.406,.492,.898
607043,Batter,Home Games,0,,,,,,,,,,,,,,,,309,273,39,64,16,4,4,22,30,50,1,0,5,.234,.321,.366,.687
663898,Batter,Away Games,1,,,,,,,,,,,,,,,,284,262,26,57,11,3,3,17,18,41,0,0,2,.218,.271,.317,.588
663898,Batter,Home Games,0,,,,,,,,,,,,,,,,297,265,46,83,19,0,10,46,28,60,0,0,1,.313,.377,.498,.875
663656,Batter,Away Games,1,,,,,,,,,,,,,,,,305,269,34,71,15,0,18,61,34,50,14,2,0,.264,.345,.520,.865
663656,Batter,Home Games,0,,,,,,,,,,,,,,,,304,275,37,69,13,1,12,46,25,45,11,2,1,.251,.315,.436,.751
641487,Batter,Away Games,1,,,,,,,,,,,,,,,,322,280,36,71,15,2,3,21,35,47,2,0,6,.254,.348,.354,.702
641487,Batter,Home Games,0,,,,,,,,,,,,,,,,281,238,21,55,9,1,3,21,33,33,1,2,4,.231,.330,.315,.645
642731,Batter,Away Games,1,,,,,,,,,,,,,,,,269,242,38,63,12,0,8,32,15,49,10,3,8,.260,.321,.409,.730
642731,Batter,Home Games,0,,,,,,,,,,,,,,,,272,246,33,64,10,2,6,30,18,40,11,3,6,.260,.324,.390,.714
450203,Pitcher,Away Games,1,3,5,5.72,15,15,0,83.1,365,83,55,53,16,33,86,1.39,,,,,,,,,,,,,,,,,
450203,Pitcher,Home Games,0,6,1,3.05,16,16,0,88.2,363,66,30,30,12,30,119,1.08,,,,,,,,,,,,,,,,,
514917,Batter,Away Games,1,,,,,,,,,,,,,,,,322,294,36,72,11,2,1,22,24,60,5,3,1,.245,.303,.306,.609
514917,Batter,Home Games,0,,,,,,,,,,,,,,,,295,266,28,67,17,2,0,12,21,54,5,1,6,.252,.320,.331,.651
434378,Pitcher,Away Games,1,8,3,1.86,13,13,0,87.0,324,51,18,18,8,17,76,0.78,,,,,,,,,,,,,,,,,
434378,Pitcher,Home Games,0,10,1,1.64,15,15,0,88.0,342,65,25,16,4,12,109,0.88,,,,,,,,,,,,,,,,,
673490,Batter,Away Games,1,,,,,,,,,,,,,,,,295,265,35,71,21,2,6,40,20,52,5,1,4,.268,.324,.430,.754
673490,Batter,Home Games,0,,,,,,,,,,,,,,,,287,252,23,59,8,1,5,19,31,48,7,1,3,.234,.325,.333,.658
607208,Batter,Away Games,1,,,,,,,,,,,,,,,,367,337,55,102,16,3,12,56,23,65,14,2,1,.303,.344,.475,.819
607208,Batter,Home Games,0,,,,,,,,,,,,,,,,341,315,46,92,23,1,9,44,22,66,13,1,2,.292,.341,.457,.798
657140,Pitcher,Away Games,1,8,3,3.64,13,13,0,76.2,315,65,31,31,10,26,70,1.19,,,,,,,,,,,,,,,,,
657140,Pitcher,Home Games,0,13,2,2.86,17,17,0,103.2,423,91,36,33,9,27,104,1.14,,,,,,,,,,,,,,,,,
592206,Batter,Away Games,1,,,,,,,,,,,,,,,,284,268,29,74,14,0,6,31,15,70,4,1,1,.276,.317,.396,.713
592206,Batter,Home Games,0,,,,,,,,,,,,,,,,274,256,27,64,13,0,7,31,14,60,3,0,2,.250,.292,.383,.675
623993,Batter,Away Games,1,,,,,,,,,,,,,,,,322,288,37,61,11,0,18,44,25,60,0,1,7,.212,.289,.438,.727
623993,Batter,Home Games,0,,,,,,,,,,,,,,,,325,286,41,77,13,0,15,45,30,62,0,1,6,.269,.348,.472,.820
518876,Pitcher,Away Games,1,8,3,3.75,16,16,0,96.0,384,76,42,40,12,30,75,1.10,,,,,,,,,,,,,,,,,
518876,Pitcher,Home Games,0,5,5,3.02,17,17,0,104.1,420,91,35,35,9,31,102,1.17,,,,,,,,,,,,,,,,,
542303,Batter,Away Games,1,,,,,,,,,,,,,,,,256,240,28,55,7,0,12,29,15,66,0,1,0,.229,.273,.408,.681
542303,Batter,Home Games,0,,,,,,,,,,,,,,,,251,230,28,51,12,0,11,27,16,56,2,0,2,.222,.275,.417,.692
519203,Batter,Away Games,1,,,,,,,,,,,,,,,,246,213,32,48,10,1,13,30,21,43,3,4,11,.225,.325,.465,.790
519203,Batter,Home Games,0,,,,,,,,,,,,,,,,302,252,45,56,11,0,19,45,37,58,3,1,12,.222,.348,.492,.840
668227,Batter,Away Games,1,,,,,,,,,,,,,,,,338,310,42,81,21,2,11,45,19,84,17,7,9,.261,.322,.448,.770
668227,Batter,Home Games,0,,,,,,,,,,,,,,,,307,276,30,73,20,1,9,44,27,72,15,5,2,.264,.332,.442,.774
656756,Pitcher,Away Games,1,1,1,4.15,2,2,0,13.0,48,8,6,6,3,1,10,0.69,,,,,,,,,,,,,,,,,
656756,Pitcher,Home Games,0,2,0,3.72,10,10,0,58.0,231,46,24,24,6,7,48,0.91,,,,,,,,,,,,,,,,,
664023,Batter,Away Games,1,,,,,,,,,,,,,,,,328,297,36,70,18,1,11,40,27,83,7,2,2,.236,.302,.414,.716
664023,Batter,Home Games,0,,,,,,,,,,,,,,,,313,276,36,85,24,1,6,32,31,66,2,2,4,.308,.383,.467,.850
666201,Pitcher,Away Games,1,9,3,2.07,16,16,0,100.0,405,78,28,23,8,28,94,1.06,,,,,,,,,,,,,,,,,
666201,Pitcher,Home Games,0,7,4,2.42,15,15,0,96.2,381,66,27,26,8,23,86,0.92,,,,,,,,,,,,,,,,,
615698,Pitcher,Away Games,1,6,5,3.53,13,13,0,74.0,321,81,36,29,7,22,54,1.39,,,,,,,,,,,,,,,,,
615698,Pitcher,Home Games,0,9,0,3.28,19,19,0,112.1,449,97,42,41,14,25,74,1.09,,,,,,,,,,,,,,,,,
527038,Batter,Away Games,1,,,,,,,,,,,,,,,,318,283,32,60,10,1,8,30,28,57,0,0,6,.212,.296,.339,.635
527038,Batter,Home Games,0,,,,,,,,,,,,,,,,284,242,40,60,18,0,11,41,31,46,0,0,5,.248,.338,.459,.797
572041,Batter,Away Games,1,,,,,,,,,,,,,,,,261,242,30,59,13,1,5,20,15,51,2,1,2,.244,.291,.368,.659
572041,Batter,Home Games,0,,,,,,,,,,,,,,,,266,247,31,61,13,0,9,36,17,47,1,0,0,.247,.293,.409,.702
502054,Batter,Away Games,1,,,,,,,,,,,,,,,,169,151,22,34,6,0,5,14,18,39,4,0,0,.225,.308,.364,.672
502054,Batter,Home Games,0,,,,,,,,,,,,,,,,218,189,35,47,5,1,6,25,24,61,3,2,1,.249,.330,.381,.711
665742,Batter,Away Games,1,,,,,,,,,,,,,,,,219,176,30,44,7,1,10,22,41,33,4,0,2,.250,.397,.472,.869
665742,Batter,Home Games,0,,,,,,,,,,,,,,,,108,91,13,20,3,1,3,4,15,21,0,0,1,.220,.336,.374,.710
605137,Batter,Away Games,1,,,,,,,,,,,,,,,,105,89,11,13,3,0,0,5,15,21,0,0,0,.146,.269,.180,.449
605137,Batter,Home Games,0,,,,,,,,,,,,,,,,105,88,15,21,2,0,3,9,17,20,0,0,0,.239,.362,.364,.726
543760,Batter,Away Games,1,,,,,,,,,,,,,,,,371,333,54,95,16,4,16,52,25,64,14,6,4,.285,.334,.502,.836
543760,Batter,Home Games,0,,,,,,,,,,,,,,,,353,324,47,68,15,1,10,31,28,56,11,2,0,.210,.272,.355,.627
605135,Pitcher,Away Games,1,9,3,4.00,14,14,0,81.0,339,75,37,36,11,24,71,1.22,,,,,,,,,,,,,,,,,
605135,Pitcher,Home Games,0,6,6,2.95,16,16,0,100.2,406,84,34,33,8,25,96,1.08,,,,,,,,,,,,,,,,,
493329,Batter,Away Games,1,,,,,,,,,,,,,,,,305,288,29,69,23,0,6,32,13,42,4,0,3,.240,.279,.382,.661
493329,Batter,Home Games,0,,,,,,,,,,,,,,,,279,257,24,63,17,0,2,21,17,31,4,0,3,.245,.297,.335,.632
606466,Batter,Away Games,1,,,,,,,,,,,,,,,,255,231,34,50,15,1,7,24,19,57,0,1,4,.216,.286,.381,.667
606466,Batter,Home Games,0,,,,,,,,,,,,,,,,303,261,34,68,27,1,5,28,36,44,5,0,2,.261,.350,.429,.779
608369,Batter,Away Games,1,,,,,,,,,,,,,,,,330,300,42,65,11,0,11,38,23,60,3,0,5,.217,.282,.363,.645
608369,Batter,Home Games,0,,,,,,,,,,,,,,,,333,293,49,80,13,1,22,45,35,43,0,0,2,.273,.351,.549,.900
621566,Batter,Away Games,1,,,,,,,,,,,,,,,,357,320,42,80,24,0,18,56,35,69,0,0,1,.250,.325,.494,.819
621566,Batter,Home Games,0,,,,,,,,,,,,,,,,342,296,44,68,20,0,16,47,40,101,0,0,3,.230,.325,.459,.784
650402,Batter,Away Games,1,,,,,,,,,,,,,,,,286,264,34,71,16,0,7,33,17,58,5,3,2,.269,.316,.409,.725
650402,Batter,Home Games,0,,,,,,,,,,,,,,,,286,262,39,64,12,1,17,43,22,71,5,2,1,.244,.304,.492,.796
518626,Batter,Away Games,1,,,,,,,,,,,,,,,,305,270,36,63,17,0,11,38,29,85,2,1,3,.233,.311,.419,.730
518626,Batter,Home Games,0,,,,,,,,,,,,,,,,241,208,23,43,11,0,4,24,25,63,0,1,5,.207,.303,.317,.620
601713,Pitcher,Away Games,1,5,6,4.32,16,16,0,89.2,379,78,43,43,12,35,88,1.26,,,,,,,,,,,,,,,,,
601713,Pitcher,Home Games,0,5,6,4.80,17,17,0,90.0,394,97,48,48,15,38,87,1.50,,,,,,,,,,,,,,,,,
641154,Pitcher,Away Games,1,6,5,3.00,16,16,0,93.0,374,77,32,31,12,24,96,1.09,,,,,,,,,,,,,,,,,
641154,Pitcher,Home Games,0,4,5,4.55,16,16,0,87.0,362,80,46,44,9,29,78,1.25,,,,,,,,,,,,,,,,,
669302,Pitcher,Away Games,1,8,1,3.16,18,18,0,102.2,429,90,40,36,11,34,98,1.21,,,,,,,,,,,,,,,,,
669302,Pitcher,Home Games,0,5,5,3.25,14,14,0,83.0,337,80,31,30,8,15,76,1.14,,,,,,,,,,,,,,,,,
621043,Batter,Away Games,1,,,,,,,,,,,,,,,,302,267,36,73,11,0,11,33,31,62,0,1,2,.273,.351,.438,.789
621043,Batter,Home Games,0,,,,,,,,,,,,,,,,288,255,34,79,13,1,11,31,30,59,0,0,1,.310,.382,.498,.880
446372,Pitcher,Away Games,1,3,7,5.05,16,16,0,76.2,336,93,46,43,11,11,62,1.36,,,,,,,,,,,,,,,,,
446372,Pitcher,Home Games,0,7,3,3.71,15,15,0,87.1,353,85,36,36,9,10,77,1.09,,,,,,,,,,,,,,,,,
592791,Pitcher,Away Games,1,7,3,4.36,16,16,0,86.2,353,81,42,42,16,16,63,1.12,,,,,,,,,,,,,,,,,
592791,Pitcher,Home Games,0,7,2,3.47,16,16,0,90.2,375,87,36,35,10,16,88,1.14,,,,,,,,,,,,,,,,,
592273,Batter,Away Games,1,,,,,,,,,,,,,,,,96,89,16,23,6,0,6,18,3,21,0,1,2,.258,.292,.528,.820
592273,Batter,Home Games,0,,,,,,,,,,,,,,,,223,205,41,61,16,1,12,38,15,48,2,1,3,.298,.354,.561,.915
500779,Pitcher,Away Games,1,2,1,2.14,7,7,0,33.2,138,35,10,8,0,10,24,1.34,,,,,,,,,,,,,,,,,
500779,Pitcher,Home Games,0,1,1,1.86,5,5,0,29.0,109,19,8,6,1,6,24,0.86,,,,,,,,,,,,,,,,,
608070,Batter,Away Games,1,,,,,,,,,,,,,,,,346,304,53,88,22,2,18,72,32,44,11,6,3,.289,.355,.553,.908
608070,Batter,Home Games,0,,,,,,,,,,,,,,,,339,297,37,80,22,3,11,54,37,38,9,1,3,.269,.354,.475,.829
527048,Pitcher,Away Games,1,7,4,2.86,16,16,0,104.0,426,94,34,33,6,31,78,1.20,,,,,,,,,,,,,,,,,
527048,Pitcher,Home Games,0,5,4,2.92,16,16,0,92.1,395,84,36,30,5,38,91,1.32,,,,,,,,,,,,,,,,,
573262,Batter,Away Games,1,,,,,,,,,,,,,,,,285,246,38,56,14,2,9,32,29,68,2,0,5,.228,.317,.411,.728
573262,Batter,Home Games,0,,,,,,,,,,,,,,,,273,239,35,48,17,0,8,25,32,73,3,1,0,.201,.293,.372,.665
502043,Pitcher,Away Games,1,3,4,5.79,13,13,0,65.1,285,70,43,42,9,22,64,1.41,,,,,,,,,,,,,,,,,
502043,Pitcher,Home Games,0,7,4,4.57,18,18,0,102.1,433,106,55,52,15,26,80,1.29,,,,,,,,,,,,,,,,,
663556,Pitcher,Away Games,1,3,3,2.08,11,10,0,60.2,223,35,18,14,7,11,67,0.76,,,,,,,,,,,,,,,,,
663556,Pitcher,Home Games,0,9,5,2.81,18,18,0,105.2,418,81,34,33,12,27,127,1.02,,,,,,,,,,,,,,,,,
677951,Batter,Away Games,1,,,,,,,,,,,,,,,,326,310,30,69,14,2,12,40,11,86,9,2,3,.223,.255,.397,.652
677951,Batter,Home Games,0,,,,,,,,,,,,,,,,306,281,52,81,17,4,8,40,19,49,21,5,3,.288,.337,.463,.800
641820,Batter,Away Games,1,,,,,,,,,,,,,,,,83,75,6,11,3,0,3,8,6,20,0,0,1,.147,.217,.307,.524
641820,Batter,Home Games,0,,,,,,,,,,,,,,,,103,90,11,18,4,0,5,14,12,29,0,0,0,.200,.291,.411,.702
543475,Pitcher,Away Games,1,7,8,5.25,18,18,0,96.0,418,105,57,56,20,30,89,1.41,,,,,,,,,,,,,,,,,
543475,Pitcher,Home Games,0,5,3,3.47,14,14,0,83.0,356,91,37,32,6,22,55,1.36,,,,,,,,,,,,,,,,,
643446,Batter,Away Games,1,,,,,,,,,,,,,,,,293,270,34,96,23,1,4,27,16,28,3,0,5,.356,.399,.493,.892
643446,Batter,Home Games,0,,,,,,,,,,,,,,,,296,263,39,78,16,0,5,35,24,33,1,0,6,.297,.365,.414,.779
605400,Pitcher,Away Games,1,5,9,3.00,16,16,0,108.0,424,92,37,36,7,12,124,0.96,,,,,,,,,,,,,,,,,
605400,Pitcher,Home Games,0,6,4,3.53,16,16,0,97.0,383,76,38,38,12,17,111,0.96,,,,,,,,,,,,,,,,,
624428,Batter,Away Games,1,,,,,,,,,,,,,,,,305,275,35,68,10,2,2,28,24,36,4,3,2,.247,.308,.320,.628
624428,Batter,Home Games,0,,,,,,,,,,,,,,,,297,266,26,61,12,2,1,14,22,37,7,3,3,.229,.294,.301,.595
650490,Batter,Away Games,1,,,,,,,,,,,,,,,,299,259,39,86,23,0,5,36,38,36,1,2,2,.332,.421,.479,.900
650490,Batter,Home Games,0,,,,,,,,,,,,,,,,259,214,32,54,10,0,4,21,40,24,2,1,4,.252,.378,.355,.733
657041,Batter,Away Games,1,,,,,,,,,,,,,,,,294,266,33,78,16,2,10,38,19,69,7,3,4,.293,.344,.481,.825
657041,Batter,Home Games,0,,,,,,,,,,,,,,,,254,232,29,42,10,0,7,14,22,63,1,1,0,.181,.252,.315,.567
622761,Batter,Away Games,1,,,,,,,,,,,,,,,,271,248,30,61,17,3,8,22,19,76,18,6,2,.246,.304,.435,.739
622761,Batter,Home Games,0,,,,,,,,,,,,,,,,262,246,33,48,8,4,5,28,8,71,17,3,3,.195,.229,.321,.550
666182,Batter,Away Games,1,,,,,,,,,,,,,,,,362,343,54,102,23,1,16,57,19,91,4,7,0,.297,.334,.510,.844
666182,Batter,Home Games,0,,,,,,,,,,,,,,,,335,309,37,87,20,0,8,36,22,64,9,1,2,.282,.331,.424,.755
518934,Batter,Away Games,1,,,,,,,,,,,,,,,,289,254,31,61,8,0,5,22,32,41,3,2,1,.240,.326,.331,.657
518934,Batter,Home Games,0,,,,,,,,,,,,,,,,252,213,43,61,10,0,7,24,35,30,1,1,3,.286,.393,.432,.825
642133,Batter,Away Games,1,,,,,,,,,,,,,,,,304,274,33,57,11,0,13,37,25,59,0,0,4,.208,.283,.391,.674
642133,Batter,Home Games,0,,,,,,,,,,,,,,,,295,255,34,59,12,0,22,52,37,62,2,1,1,.231,.329,.537,.866
669456,Pitcher,Away Games,1,8,3,2.65,18,18,0,119.0,475,105,38,35,11,22,121,1.07,,,,,,,,,,,,,,,,,
669456,Pitcher,Home Games,0,5,5,3.22,13,13,0,81.0,316,67,32,29,7,14,77,1.00,,,,,,,,,,,,,,,,,
621550,Batter,Away Games,1,,,,,,,,,,,,,,,,280,244,41,54,19,0,13,35,28,96,5,3,6,.221,.315,.459,.774
621550,Batter,Home Games,0,,,,,,,,,,,,,,,,254,225,26,43,9,0,12,31,25,87,3,1,3,.191,.280,.391,.671
663474,Pitcher,Away Games,1,6,8,3.11,18,17,0,110.0,430,81,39,38,18,28,94,0.99,,,,,,,,,,,,,,,,,
663474,Pitcher,Home Games,0,5,3,2.77,13,13,0,81.1,311,57,26,25,7,16,96,0.90,,,,,,,,,,,,,,,,,
664285,Pitcher,Away Games,1,10,2,2.27,17,17,0,115.0,460,87,34,29,8,37,94,1.08,,,,,,,,,,,,,,,,,
664285,Pitcher,Home Games,0,7,4,3.54,14,14,0,86.1,367,79,37,34,3,30,100,1.26,,,,,,,,,,,,,,,,,
593160,Batter,Away Games,1,,,,,,,,,,,,,,,,215,197,32,48,12,1,5,28,13,35,9,2,0,.244,.284,.391,.675
