Id,PlayerType,MonthType,MonthTypeV,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
643396,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,66,62,7,18,3,0,1,8,2,8,1,1,0,.290,.303,.387,.690
643396,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,68,62,10,18,1,0,1,5,5,12,1,0,0,.290,.343,.355,.698
643396,Batter,Second Inning,1,,,,,,,,,,,,,,,,96,89,9,19,3,0,1,7,5,13,2,0,2,.213,.271,.281,.552
643396,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,71,63,11,18,7,0,1,5,6,10,4,0,1,.286,.352,.444,.796
643396,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,60,56,2,10,1,0,0,6,3,9,3,1,1,.179,.233,.196,.429
643396,Batter,First Inning,0,,,,,,,,,,,,,,,,8,8,1,3,1,0,0,3,0,0,0,0,0,.375,.375,.500,.875
643396,Batter,Third Inning,2,,,,,,,,,,,,,,,,44,41,6,9,3,0,0,4,2,3,1,0,0,.220,.250,.293,.543
643396,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,57,49,10,16,0,0,0,3,8,9,5,0,0,.327,.421,.327,.748
643393,Batter,Extra Innings,9,,,,,,,,,,,,,,,,4,4,2,2,0,0,0,1,0,0,0,0,0,.500,.500,.500,1.000
643393,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,36,31,4,10,2,0,1,5,4,7,1,0,1,.323,.417,.484,.901
643393,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,30,27,3,7,1,0,0,4,2,4,1,0,0,.259,.300,.296,.596
643393,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,49,43,3,8,2,0,0,8,3,8,0,1,0,.186,.234,.233,.467
643393,Batter,Second Inning,1,,,,,,,,,,,,,,,,28,22,1,3,0,0,0,2,5,8,0,0,0,.136,.286,.136,.422
643393,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,75,66,11,21,1,0,1,10,7,6,3,0,2,.318,.400,.379,.779
643393,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,59,53,5,11,1,0,2,6,4,3,1,0,1,.208,.276,.340,.616
643393,Batter,First Inning,0,,,,,,,,,,,,,,,,111,98,18,24,9,0,0,0,10,7,4,0,3,.245,.333,.337,.670
643393,Batter,Third Inning,2,,,,,,,,,,,,,,,,97,86,10,20,4,1,2,6,9,15,1,0,1,.233,.313,.372,.685
643393,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,69,67,4,11,4,1,1,4,1,11,0,0,0,.164,.176,.299,.475
669004,Batter,Extra Innings,9,,,,,,,,,,,,,,,,4,4,0,1,0,0,0,1,0,0,0,0,0,.250,.250,.250,.500
669004,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,34,26,2,9,1,0,1,3,8,8,0,0,0,.346,.500,.500,1.000
669004,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,49,42,1,7,2,1,0,5,6,14,0,1,0,.167,.265,.262,.527
669004,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,57,47,6,7,2,0,1,5,9,20,0,0,0,.149,.281,.255,.536
669004,Batter,Second Inning,1,,,,,,,,,,,,,,,,44,40,3,8,1,0,2,3,4,8,0,0,0,.200,.273,.375,.648
669004,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,58,51,7,15,2,0,2,11,5,13,1,0,1,.294,.362,.451,.813
669004,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,59,53,9,13,1,1,2,5,6,14,0,0,0,.245,.322,.415,.737
669004,Batter,First Inning,0,,,,,,,,,,,,,,,,89,80,10,12,2,1,4,6,9,21,0,1,0,.150,.236,.350,.586
669004,Batter,Third Inning,2,,,,,,,,,,,,,,,,72,60,9,14,5,0,3,10,11,18,1,1,0,.233,.347,.467,.814
669004,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,68,57,10,14,5,0,3,13,8,15,0,0,0,.246,.324,.491,.815
594835,Pitcher,Fourth Inning,3,,,5.40,30,,,30.0,126,34,19,18,7,3,13,1.23,,,,,,,,,,,,,,,,,
594835,Pitcher,Seventh Inning,6,,,8.68,12,,,9.1,48,16,9,9,3,3,1,2.04,,,,,,,,,,,,,,,,,
594835,Pitcher,Second Inning,1,,,2.90,31,,,31.0,127,26,11,10,4,11,20,1.19,,,,,,,,,,,,,,,,,
594835,Pitcher,Fifth Inning,4,,,3.41,30,,,29.0,132,39,15,11,3,6,21,1.55,,,,,,,,,,,,,,,,,
594835,Pitcher,Sixth Inning,5,,,4.09,25,,,22.0,91,24,10,10,2,5,12,1.32,,,,,,,,,,,,,,,,,
594835,Pitcher,First Inning,0,,,4.02,32,,,31.1,134,28,19,14,5,15,23,1.37,,,,,,,,,,,,,,,,,
594835,Pitcher,Third Inning,2,,,3.30,30,,,30.0,123,26,13,11,6,7,12,1.10,,,,,,,,,,,,,,,,,
594835,Pitcher,Eighth Inning,7,,,27.00,1,,,0.1,2,1,1,1,0,0,1,3.00,,,,,,,,,,,,,,,,,
457705,Batter,Extra Innings,9,,,,,,,,,,,,,,,,13,11,3,2,0,0,0,1,2,2,0,0,0,.182,.308,.182,.490
457705,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,47,41,6,12,1,0,3,9,5,7,1,0,0,.293,.362,.537,.899
457705,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,63,56,11,16,2,0,2,5,6,10,1,1,0,.286,.349,.429,.778
457705,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,64,60,6,17,4,0,0,6,3,17,0,3,0,.283,.313,.350,.663
457705,Batter,Second Inning,1,,,,,,,,,,,,,,,,53,48,9,11,4,0,1,3,5,12,0,0,0,.229,.302,.375,.677
457705,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,65,54,6,11,3,0,1,13,11,16,4,0,0,.204,.338,.315,.653
457705,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,57,49,5,10,1,0,1,4,8,13,1,1,0,.204,.316,.286,.602
457705,Batter,First Inning,0,,,,,,,,,,,,,,,,88,84,11,22,7,0,5,16,2,16,0,0,1,.262,.284,.524,.808
457705,Batter,Third Inning,2,,,,,,,,,,,,,,,,64,53,5,8,1,0,3,5,10,13,0,0,1,.151,.297,.340,.637
457705,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,66,59,4,13,2,0,1,7,5,18,1,1,2,.220,.303,.305,.608
668678,Pitcher,Fourth Inning,3,,,3.60,30,,,30.0,124,26,13,12,3,7,30,1.10,,,,,,,,,,,,,,,,,
668678,Pitcher,Seventh Inning,6,,,3.27,12,,,11.0,44,8,4,4,1,2,11,0.91,,,,,,,,,,,,,,,,,
668678,Pitcher,Second Inning,1,,,2.64,31,,,30.2,120,22,11,9,3,9,32,1.01,,,,,,,,,,,,,,,,,
668678,Pitcher,Fifth Inning,4,,,3.72,29,,,29.0,119,19,12,12,3,14,32,1.14,,,,,,,,,,,,,,,,,
668678,Pitcher,Sixth Inning,5,,,3.86,23,,,21.0,81,14,9,9,2,5,22,0.90,,,,,,,,,,,,,,,,,
668678,Pitcher,First Inning,0,,,1.16,31,,,31.0,115,17,4,4,2,7,34,0.77,,,,,,,,,,,,,,,,,
668678,Pitcher,Third Inning,2,,,0.60,30,,,30.0,106,15,3,2,1,3,28,0.60,,,,,,,,,,,,,,,,,
668678,Pitcher,Eighth Inning,7,,,0.00,2,,,1.1,5,0,0,0,0,0,3,0.00,,,,,,,,,,,,,,,,,
660271,Batter,Extra Innings,9,,,,,,,,,,,,,,,,11,5,2,0,0,0,0,1,5,3,0,0,0,.000,.455,.000,.455
660271,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,42,35,8,11,5,1,3,10,6,11,0,0,0,.314,.405,.771,1.176
660271,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,60,54,5,12,2,0,0,0,6,18,1,2,0,.222,.300,.259,.559
660271,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,73,63,12,20,1,1,6,16,8,18,5,0,1,.317,.397,.651,1.048
660271,Batter,Second Inning,1,,,,,,,,,,,,,,,,11,10,1,3,0,2,0,4,1,1,0,0,0,.300,.364,.700,1.064
660271,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,79,70,10,23,2,1,6,15,8,17,0,2,1,.329,.405,.643,1.048
660271,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,63,61,9,12,3,0,3,9,1,15,0,1,1,.197,.222,.393,.615
660271,Batter,First Inning,0,,,,,,,,,,,,,,,,156,134,25,36,10,1,8,18,22,34,3,2,0,.269,.372,.537,.909
660271,Batter,Third Inning,2,,,,,,,,,,,,,,,,99,88,10,25,4,0,6,16,9,29,0,1,2,.284,.364,.534,.898
660271,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,72,66,8,18,3,0,2,6,6,15,2,1,0,.273,.333,.409,.742
660670,Batter,Extra Innings,9,,,,,,,,,,,,,,,,7,5,5,2,0,0,0,2,1,1,1,0,0,.400,.429,.400,.829
660670,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,35,28,2,2,0,0,0,2,4,13,1,0,2,.071,.229,.071,.300
660670,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,36,32,5,13,3,0,2,7,4,8,3,0,0,.406,.472,.688,1.160
660670,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,59,49,13,17,4,0,1,6,9,13,5,2,1,.347,.458,.490,.948
660670,Batter,Second Inning,1,,,,,,,,,,,,,,,,25,21,5,7,1,0,1,9,4,5,3,0,0,.333,.440,.524,.964
660670,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,64,53,7,15,3,0,4,5,8,11,3,0,3,.283,.406,.566,.972
660670,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,47,41,6,7,3,0,0,3,5,8,2,0,0,.171,.255,.244,.499
660670,Batter,First Inning,0,,,,,,,,,,,,,,,,115,108,14,29,5,0,3,3,6,26,6,6,1,.269,.313,.398,.711
660670,Batter,Third Inning,2,,,,,,,,,,,,,,,,88,78,9,19,2,0,2,5,7,26,3,3,3,.244,.330,.346,.676
660670,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,57,52,5,13,3,0,2,8,5,15,2,0,0,.250,.316,.423,.739
664353,Pitcher,Fourth Inning,3,,,4.33,27,,,27.0,113,29,14,13,6,5,25,1.26,,,,,,,,,,,,,,,,,
664353,Pitcher,Seventh Inning,6,,,5.19,10,,,8.2,41,11,5,5,1,2,7,1.50,,,,,,,,,,,,,,,,,
664353,Pitcher,Second Inning,1,,,3.21,28,,,28.0,109,20,10,10,4,6,30,0.93,,,,,,,,,,,,,,,,,
664353,Pitcher,Fifth Inning,4,,,3.24,26,,,25.0,102,22,10,9,3,4,12,1.04,,,,,,,,,,,,,,,,,
664353,Pitcher,Sixth Inning,5,,,3.18,18,,,17.0,66,13,6,6,3,3,12,0.94,,,,,,,,,,,,,,,,,
664353,Pitcher,First Inning,0,,,3.21,28,,,28.0,120,29,10,10,4,7,30,1.29,,,,,,,,,,,,,,,,,
664353,Pitcher,Third Inning,2,,,5.14,28,,,28.0,118,27,16,16,6,10,17,1.32,,,,,,,,,,,,,,,,,
664353,Pitcher,Eighth Inning,7,,,10.13,3,,,2.2,12,3,3,3,2,1,1,1.50,,,,,,,,,,,,,,,,,
516782,Batter,Extra Innings,9,,,,,,,,,,,,,,,,4,3,1,2,0,0,0,1,1,1,1,0,0,.667,.750,.667,1.417
516782,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,32,29,1,8,4,0,0,5,1,3,0,0,2,.276,.344,.414,.758
516782,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,36,35,4,10,1,0,1,2,1,12,1,0,0,.286,.306,.400,.706
516782,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,59,50,6,14,2,0,1,8,6,7,3,1,3,.280,.390,.380,.770
516782,Batter,Second Inning,1,,,,,,,,,,,,,,,,24,23,2,6,1,1,1,7,1,3,0,0,0,.261,.292,.522,.814
516782,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,64,61,6,16,3,2,0,5,3,15,2,1,0,.262,.297,.377,.674
516782,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,49,44,14,13,3,1,1,8,3,9,1,1,2,.295,.367,.477,.844
516782,Batter,First Inning,0,,,,,,,,,,,,,,,,110,100,23,35,2,1,7,11,5,23,6,4,5,.350,.409,.600,1.009
516782,Batter,Third Inning,2,,,,,,,,,,,,,,,,78,75,14,23,8,0,3,9,2,14,1,1,1,.307,.333,.533,.866
516782,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,49,46,5,9,0,0,2,7,3,10,3,1,0,.196,.245,.326,.571
571970,Batter,Extra Innings,9,,,,,,,,,,,,,,,,9,6,0,1,1,0,0,3,3,1,0,0,0,.167,.444,.333,.777
571970,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,41,32,3,6,1,0,1,3,8,10,0,0,0,.188,.341,.313,.654
571970,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,76,63,8,16,7,0,1,8,12,19,0,0,0,.254,.368,.413,.781
571970,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,51,45,10,10,2,1,3,8,5,11,0,0,0,.222,.294,.511,.805
571970,Batter,Second Inning,1,,,,,,,,,,,,,,,,78,66,14,14,4,0,4,6,10,22,1,0,2,.212,.333,.455,.788
571970,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,50,44,6,8,2,0,3,9,4,13,0,0,1,.182,.260,.432,.692
571970,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,77,60,8,11,1,0,4,14,16,15,1,0,0,.183,.351,.400,.751
571970,Batter,First Inning,0,,,,,,,,,,,,,,,,55,42,2,7,0,0,0,3,11,14,0,0,1,.167,.345,.167,.512
571970,Batter,Third Inning,2,,,,,,,,,,,,,,,,54,44,10,11,3,0,3,10,10,14,0,0,0,.250,.389,.523,.912
571970,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,74,62,8,7,1,0,2,5,11,22,0,0,1,.113,.257,.226,.483
606192,Batter,Extra Innings,9,,,,,,,,,,,,,,,,5,5,0,1,0,0,0,1,0,2,0,0,0,.200,.200,.200,.400
606192,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,35,32,2,3,2,0,0,3,3,15,0,0,0,.094,.171,.156,.327
606192,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,72,66,9,16,5,0,7,12,6,15,0,0,0,.242,.306,.636,.942
606192,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,48,43,7,11,4,0,3,11,4,15,0,0,1,.256,.333,.558,.891
606192,Batter,Second Inning,1,,,,,,,,,,,,,,,,73,72,13,23,3,0,3,4,1,14,1,2,0,.319,.329,.486,.815
606192,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,54,51,9,12,4,0,2,9,3,16,1,0,0,.235,.278,.431,.709
606192,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,74,69,9,20,5,0,4,12,5,22,2,0,0,.290,.338,.536,.874
606192,Batter,First Inning,0,,,,,,,,,,,,,,,,55,50,3,17,5,0,0,10,5,15,1,0,0,.340,.400,.440,.840
606192,Batter,Third Inning,2,,,,,,,,,,,,,,,,51,47,9,12,2,1,2,6,3,15,0,0,1,.255,.314,.468,.782
606192,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,68,64,10,18,5,0,4,9,4,23,1,1,0,.281,.324,.547,.871
669242,Batter,Extra Innings,9,,,,,,,,,,,,,,,,6,5,3,1,0,0,0,0,1,2,1,0,0,.200,.333,.200,.533
669242,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,44,40,7,13,5,0,1,7,4,8,0,0,0,.325,.386,.525,.911
669242,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,46,43,9,11,2,0,1,4,3,13,0,0,0,.256,.304,.372,.676
669242,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,62,53,10,14,4,1,0,2,9,8,5,0,0,.264,.371,.377,.748
669242,Batter,Second Inning,1,,,,,,,,,,,,,,,,49,44,7,15,5,0,0,8,5,8,2,1,0,.341,.408,.455,.863
669242,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,81,75,11,17,2,1,2,10,6,12,3,0,0,.227,.284,.360,.644
669242,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,66,61,9,15,3,0,2,6,3,15,2,0,2,.246,.303,.393,.696
669242,Batter,First Inning,0,,,,,,,,,,,,,,,,104,98,15,18,2,0,1,2,6,28,9,2,0,.184,.231,.235,.466
669242,Batter,Third Inning,2,,,,,,,,,,,,,,,,92,81,15,25,4,1,2,3,8,11,5,0,2,.309,.385,.457,.842
669242,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,80,77,9,24,4,1,4,15,1,6,5,0,1,.312,.325,.545,.870
543807,Batter,Extra Innings,9,,,,,,,,,,,,,,,,5,5,1,1,1,0,0,2,0,1,0,0,0,.200,.200,.400,.600
543807,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,43,36,4,6,1,0,2,7,5,13,0,0,0,.167,.262,.361,.623
543807,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,43,36,6,9,1,0,0,3,7,6,1,0,0,.250,.372,.278,.650
543807,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,77,66,6,18,3,0,1,9,7,10,4,0,2,.273,.351,.364,.715
543807,Batter,Second Inning,1,,,,,,,,,,,,,,,,30,27,2,11,2,1,1,13,2,7,3,0,0,.407,.433,.667,1.100
543807,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,78,69,11,16,1,0,4,7,6,15,2,1,2,.232,.312,.420,.732
543807,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,51,46,11,14,3,1,4,13,3,14,1,0,1,.304,.353,.674,1.027
543807,Batter,First Inning,0,,,,,,,,,,,,,,,,126,115,28,36,5,1,9,9,10,19,2,0,0,.313,.368,.609,.977
543807,Batter,Third Inning,2,,,,,,,,,,,,,,,,87,78,17,22,5,1,4,11,7,9,0,1,2,.282,.356,.526,.882
543807,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,43,35,3,4,0,0,0,2,7,6,1,0,0,.114,.262,.114,.376
570482,Batter,Extra Innings,9,,,,,,,,,,,,,,,,11,8,1,3,0,0,1,3,3,3,0,0,0,.375,.545,.750,1.295
570482,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,41,37,4,13,1,0,0,3,4,9,0,0,0,.351,.415,.378,.793
570482,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,85,79,15,30,5,2,3,10,5,9,0,0,0,.380,.412,.608,1.020
570482,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,62,57,5,14,4,0,1,7,3,11,0,0,0,.246,.274,.368,.642
570482,Batter,Second Inning,1,,,,,,,,,,,,,,,,87,79,9,19,3,1,0,3,7,15,0,0,0,.241,.299,.304,.603
570482,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,53,50,6,15,3,0,1,10,2,12,0,0,1,.300,.340,.420,.760
570482,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,62,58,8,15,4,0,4,4,4,12,1,0,0,.259,.306,.534,.840
570482,Batter,First Inning,0,,,,,,,,,,,,,,,,48,43,4,11,1,0,1,9,4,9,0,0,0,.256,.313,.349,.662
570482,Batter,Third Inning,2,,,,,,,,,,,,,,,,39,36,3,8,4,0,1,5,2,7,0,0,0,.222,.256,.417,.673
570482,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,63,54,6,15,2,0,1,10,7,9,0,0,1,.278,.365,.370,.735
425794,Pitcher,Ninth Inning,8,,,0.00,2,,,2.0,7,1,0,0,0,0,1,0.50,,,,,,,,,,,,,,,,,
425794,Pitcher,Fourth Inning,3,,,2.90,31,,,31.0,131,32,10,10,3,8,14,1.29,,,,,,,,,,,,,,,,,
425794,Pitcher,Seventh Inning,6,,,3.00,13,,,12.0,45,8,4,4,1,1,8,0.75,,,,,,,,,,,,,,,,,
425794,Pitcher,Second Inning,1,,,4.22,32,,,32.0,140,35,16,15,3,10,35,1.41,,,,,,,,,,,,,,,,,
425794,Pitcher,Fifth Inning,4,,,2.51,31,,,28.2,113,29,8,8,0,4,17,1.15,,,,,,,,,,,,,,,,,
425794,Pitcher,Sixth Inning,5,,,4.95,23,,,20.0,86,18,11,11,4,8,13,1.30,,,,,,,,,,,,,,,,,
425794,Pitcher,First Inning,0,,,4.50,32,,,32.0,135,30,16,16,2,15,30,1.41,,,,,,,,,,,,,,,,,
425794,Pitcher,Third Inning,2,,,3.66,32,,,32.0,137,36,13,13,1,8,25,1.38,,,,,,,,,,,,,,,,,
425794,Pitcher,Eighth Inning,7,,,9.00,2,,,2.0,9,3,2,2,2,0,0,1.50,,,,,,,,,,,,,,,,,
605141,Batter,Extra Innings,9,,,,,,,,,,,,,,,,9,8,4,2,2,0,0,2,1,2,0,0,0,.250,.333,.500,.833
605141,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,32,31,6,9,2,0,5,12,0,7,0,0,0,.290,.281,.839,1.120
605141,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,50,44,13,16,3,1,5,15,5,9,2,0,0,.364,.420,.818,1.238
605141,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,72,61,9,14,3,0,1,4,7,10,1,1,2,.230,.319,.328,.647
605141,Batter,Second Inning,1,,,,,,,,,,,,,,,,45,40,7,10,4,0,2,12,4,7,0,0,1,.250,.333,.500,.833
605141,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,74,67,12,18,3,0,3,8,5,10,3,0,2,.269,.338,.448,.786
605141,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,60,51,10,12,3,0,3,5,9,8,0,0,0,.235,.350,.471,.821
605141,Batter,First Inning,0,,,,,,,,,,,,,,,,139,130,29,36,9,1,7,7,9,21,4,1,0,.277,.324,.523,.847
605141,Batter,Third Inning,2,,,,,,,,,,,,,,,,95,86,17,23,6,0,6,7,8,19,2,0,1,.267,.337,.547,.884
605141,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,63,54,10,14,5,1,3,10,7,11,0,0,2,.259,.365,.556,.921
663538,Batter,Extra Innings,9,,,,,,,,,,,,,,,,12,10,3,1,0,0,0,0,2,0,2,0,0,.100,.250,.100,.350
663538,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,42,39,1,10,1,0,0,1,2,7,2,0,1,.256,.310,.282,.592
663538,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,69,65,4,20,4,1,0,8,3,8,2,0,0,.308,.333,.400,.733
663538,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,61,54,7,18,3,1,2,6,5,4,5,0,2,.333,.410,.537,.947
663538,Batter,Second Inning,1,,,,,,,,,,,,,,,,92,86,17,30,6,0,4,11,5,8,4,2,1,.349,.391,.558,.949
663538,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,58,52,9,19,3,2,3,9,4,6,2,0,1,.365,.414,.673,1.087
663538,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,58,55,4,11,2,0,1,4,3,3,1,0,0,.200,.241,.291,.532
663538,Batter,First Inning,0,,,,,,,,,,,,,,,,29,28,5,5,1,0,0,5,1,7,1,0,0,.179,.207,.214,.421
663538,Batter,Third Inning,2,,,,,,,,,,,,,,,,38,37,4,8,1,0,0,6,0,7,0,0,1,.216,.237,.243,.480
663538,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,58,55,6,13,1,1,0,5,3,7,1,0,0,.236,.276,.291,.567
607043,Batter,Extra Innings,9,,,,,,,,,,,,,,,,5,5,3,1,0,0,1,3,0,1,0,0,0,.200,.200,.800,1.000
607043,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,41,33,9,11,4,0,2,9,7,4,0,0,0,.333,.439,.636,1.075
607043,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,52,46,7,16,3,1,2,5,6,11,0,0,0,.348,.423,.587,1.010
607043,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,76,65,7,18,3,0,1,5,8,14,0,1,3,.277,.382,.369,.751
607043,Batter,Second Inning,1,,,,,,,,,,,,,,,,45,38,4,14,4,0,2,17,5,9,0,0,0,.368,.432,.632,1.064
607043,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,80,66,10,15,0,1,1,3,9,9,1,0,3,.227,.346,.303,.649
607043,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,62,51,14,15,3,3,1,5,10,7,1,0,1,.294,.419,.529,.948
607043,Batter,First Inning,0,,,,,,,,,,,,,,,,149,135,24,35,9,0,2,4,8,34,1,1,6,.259,.329,.370,.699
607043,Batter,Third Inning,2,,,,,,,,,,,,,,,,96,85,15,22,4,0,3,8,8,19,0,0,2,.259,.333,.412,.745
607043,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,67,56,9,12,0,2,1,5,10,8,0,0,1,.214,.343,.339,.682
663898,Batter,Extra Innings,9,,,,,,,,,,,,,,,,8,7,1,2,0,0,1,4,0,1,0,0,0,.286,.250,.714,.964
663898,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,52,47,7,12,4,0,0,1,3,8,0,0,2,.255,.327,.340,.667
663898,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,73,70,10,17,1,1,1,4,2,10,0,0,0,.243,.260,.329,.589
663898,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,58,53,9,13,1,1,3,6,5,11,0,0,0,.245,.310,.472,.782
663898,Batter,Second Inning,1,,,,,,,,,,,,,,,,62,55,9,17,5,0,1,7,6,10,0,0,1,.309,.387,.455,.842
663898,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,62,51,6,11,2,0,3,11,10,11,0,0,0,.216,.339,.431,.770
663898,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,73,64,8,21,5,1,0,7,7,9,0,0,0,.328,.384,.438,.822
663898,Batter,First Inning,0,,,,,,,,,,,,,,,,78,72,9,22,4,0,3,13,6,19,0,0,0,.306,.359,.486,.845
663898,Batter,Third Inning,2,,,,,,,,,,,,,,,,54,49,10,13,5,0,0,8,5,8,0,0,0,.265,.333,.367,.700
663898,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,61,59,3,12,3,0,1,2,2,14,0,0,0,.203,.230,.305,.535
663656,Batter,Extra Innings,9,,,,,,,,,,,,,,,,7,5,1,1,0,0,0,2,2,0,1,0,0,.200,.429,.200,.629
663656,Batter,Ninth Inning,8,,,,,,,,,,,,,,,,40,37,5,13,3,0,1,9,3,9,1,0,0,.351,.400,.514,.914
663656,Batter,Fourth Inning,3,,,,,,,,,,,,,,,,87,76,18,19,4,0,6,16,10,18,5,0,0,.250,.333,.539,.872
663656,Batter,Seventh Inning,6,,,,,,,,,,,,,,,,55,49,6,12,1,1,3,9,5,10,3,0,0,.245,.315,.490,.805
663656,Batter,Second Inning,1,,,,,,,,,,,,,,,,92,82,7,20,4,0,3,5,9,11,7,1,0,.244,.319,.402,.721
663656,Batter,Fifth Inning,4,,,,,,,,,,,,,,,,60,55,6,10,3,0,3,18,4,9,1,0,1,.182,.250,.400,.650
663656,Batter,Sixth Inning,5,,,,,,,,,,,,,,,,84,75,12,20,8,0,4,12,8,10,3,2,0,.267,.337,.533,.870
663656,Batter,First Inning,0,,,,,,,,,,,,,,,,64,62,5,21,1,0,4,16,2,9,0,0,0,.339,.359,.548,.907
663656,Batter,Third Inning,2,,,,,,,,,,,,,,,,47,38,2,9,2,0,1,6,8,6,1,1,0,.237,.362,.368,.730
663656,Batter,Eighth Inning,7,,,,,,,,,,,,,,,,73,65,9,15,2,0,5,14,8,13,3,0,0,.231,.315,.492,.807
