Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Montgomery Biscuits,Double-A,vs Left,,,,4,,,5.0,33,16,,,0,2,3,3.60
Charlotte Stone Crabs,Class A Advanced,vs Left,,,,9,,,13.0,55,10,,,0,2,15,0.92
Bowling Green Hot Rods,Class A,vs Left,,,,10,,,13.2,50,3,,,0,6,20,0.66
Montgomery Biscuits,Double-A,vs Right,,,,4,,,13.0,57,14,,,3,4,18,1.38
Charlotte Stone Crabs,Class A Advanced,vs Right,,,,9,,,36.0,136,23,,,1,6,44,0.81
Bowling Green Hot Rods,Class A,vs Right,,,,11,,,39.0,173,35,,,3,25,54,1.54
