Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Lehigh Valley IronPigs,Triple-A,vs Left,,,,2,,,5.0,19,4,,,0,0,4,0.80
Lehigh Valley IronPigs,Triple-A,vs Right,,,,2,,,5.0,18,2,,,0,1,6,0.60
