Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Lehigh Valley IronPigs,Triple-A,First Inning,,,0.00,2,,,2.0,8,1,0,0,0,1,4,1.00
Lehigh Valley IronPigs,Triple-A,Second Inning,,,4.50,2,,,2.0,8,2,1,1,0,0,2,1.00
Lehigh Valley IronPigs,Triple-A,Third Inning,,,0.00,2,,,2.0,6,1,0,0,0,0,1,0.50
Lehigh Valley IronPigs,Triple-A,Fourth Inning,,,0.00,2,,,2.0,7,1,0,0,0,0,1,0.50
Lehigh Valley IronPigs,Triple-A,Fifth Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,0,0.00
Lehigh Valley IronPigs,Triple-A,Sixth Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,1,0.00
Lehigh Valley IronPigs,Triple-A,Seventh Inning,,,0.00,1,,,0.1,2,1,0,0,0,0,1,3.00
