Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Philadelphia Phillies,MLB,No Outs,,,,32,,,71.2,287,69,,,6,8,82,1.07
Philadelphia Phillies,MLB,One Out,,,,32,,,67.2,271,58,,,5,9,77,0.99
Philadelphia Phillies,MLB,Two Outs,,,,32,,,65.0,249,41,,,8,12,76,0.82
