Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Philadelphia Phillies,MLB,vs Left,,,,32,,,98.1,390,73,,,8,18,109,0.93
Philadelphia Phillies,MLB,vs Right,,,,32,,,104.2,417,95,,,11,11,126,1.01
