Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Atlanta Braves,MLB,vs Left,146,135,,27,2,0,1,8,10,35,,,1,.200,.260,.237,.497
Atlanta Braves,MLB,vs Right,361,335,,79,17,0,22,48,21,87,,,1,.236,.280,.484,.764
