Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,-0.4,-3,738,31.1,182,.215,.380,.305,24.3,23.6,20.8,.250,.429,.334,58.3
2022,Slider,,3.3,17,510,21.5,148,.286,.579,.400,33.3,29.1,25.4,.223,.395,.287,42.3
2022,Sinker,,2.4,12,502,21.2,130,.374,.574,.450,11.0,10.8,12.5,.320,.496,.389,54.9
2022,Changeup,,3.5,8,235,9.9,57,.404,.731,.505,25.0,14.0,13.1,.310,.539,.397,40.0
2022,Curveball,,3.3,6,185,7.8,57,.315,.685,.433,32.1,22.8,18.1,.246,.506,.339,46.3
2022,Cutter,,0.0,0,168,7.1,51,.267,.356,.340,27.4,19.6,20.8,.277,.395,.337,37.1
2022,Splitter,,8.8,3,30,1.3,8,.500,.875,.581,31.3,25.0,16.7,.243,.318,.238,33.3
2022,N/A,,-12.7,0,2,0.1,1,.000,.000,.000,0.0,0.0,--,.049,.097,.057,0.0
2021,4-Seamer,,1.7,12,741,33.1,195,.281,.503,.383,16.7,13.3,14.6,.309,.588,.416,62.1
2021,Slider,,2.9,15,516,23.1,141,.292,.592,.378,37.0,22.7,22.4,.248,.497,.334,40.2
2021,Sinker,,-1.6,-7,427,19.1,126,.287,.391,.320,11.1,9.5,14.8,.338,.501,.384,63.8
2021,Changeup,,1.9,4,208,9.3,63,.263,.474,.364,19.8,12.7,13.1,.285,.486,.364,38.8
2021,Curveball,,-0.5,-1,175,7.8,50,.222,.311,.265,21.1,18.0,16.1,.247,.444,.337,37.8
2021,Cutter,,1.1,1,130,5.8,39,.286,.514,.377,31.8,20.5,25.0,.275,.509,.370,40.7
2021,Splitter,,3.3,1,41,1.8,16,.267,.733,.428,46.2,43.8,38.9,.280,.720,.433,62.5
2020,4-Seamer,,1.5,5,332,35.5,79,.304,.696,.425,13.9,10.1,10.3,.366,.750,.482,54.7
2020,Slider,,1.2,2,181,19.3,41,.211,.553,.351,36.5,34.1,23.0,.196,.492,.314,29.2
2020,Sinker,,4.4,7,159,17.0,53,.413,.652,.493,12.7,9.4,14.7,.316,.484,.381,45.2
2020,Changeup,,0.8,1,110,11.8,35,.303,.303,.323,28.3,11.4,12.5,.272,.308,.281,34.5
2020,Curveball,,0.4,0,89,9.5,21,.211,.421,.307,22.5,14.3,9.4,.258,.407,.325,25.0
2020,Cutter,,3.0,2,58,6.2,18,.313,.750,.469,36.0,16.7,17.6,.344,.611,.436,53.8
2020,Splitter,,-9.2,-1,7,0.7,3,.333,.333,.300,0.0,0.0,0.0,.176,.193,.165,33.3
2019,4-Seamer,,1.8,16,892,36.9,217,.295,.601,.429,19.6,19.8,18.4,.296,.582,.413,56.3
2019,Slider,,-0.8,-4,463,19.1,139,.224,.358,.273,35.1,29.5,27.5,.235,.399,.281,36.6
2019,Sinker,,1.3,5,414,17.1,119,.336,.495,.409,7.2,3.4,5.7,.325,.536,.398,51.5
2019,Changeup,,-2.5,-6,226,9.3,77,.147,.279,.242,32.3,19.5,20.0,.196,.314,.274,24.5
2019,Curveball,,-0.8,-2,215,8.9,50,.174,.304,.244,34.4,30.0,23.4,.183,.306,.245,25.8
2019,Cutter,,2.1,4,178,7.4,50,.279,.628,.427,26.8,16.0,17.8,.231,.409,.314,36.1
2019,Splitter,,-4.5,-1,29,1.2,6,.000,.000,.000,45.5,33.3,16.7,.197,.241,.186,25.0
2018,4-Seamer,,2.0,18,862,34.1,215,.352,.684,.453,18.7,15.8,16.7,.320,.650,.435,61.6
2018,Sinker,,-1.1,-5,489,19.3,145,.260,.328,.304,12.8,8.3,11.9,.279,.411,.340,56.2
2018,Slider,,2.4,11,476,18.8,136,.297,.609,.399,29.7,18.4,16.2,.286,.515,.361,36.9
2018,Changeup,,-1.8,-4,248,9.8,66,.237,.322,.292,25.2,10.6,11.3,.215,.345,.290,19.2
2018,Curveball,,4.1,9,222,8.8,59,.333,.725,.465,29.6,23.7,18.2,.255,.469,.352,47.4
2018,Cutter,,0.1,0,195,7.7,55,.231,.481,.321,25.3,10.9,11.8,.287,.560,.378,39.1
2018,Splitter,,-1.9,-1,28,1.1,12,.333,.333,.300,30.0,33.3,36.4,.222,.269,.220,50.0
2018,Knuckleball,,-6.0,0,6,0.2,2,.000,.000,.000,50.0,100.0,100.0,--,--,.000,--
2018,N/A,,-44.6,0,1,0.0,1,.000,.000,.000,0.0,0.0,--,.070,.070,.067,0.0
2017,4-Seamer,,0.2,2,814,31.9,186,.250,.457,.341,15.8,15.1,13.4,.289,.581,.396,51.1
2017,Sinker,,1.1,6,497,19.5,137,.299,.488,.365,9.2,5.1,6.3,.354,.619,.428,52.9
2017,Slider,,-0.3,-1,489,19.2,139,.215,.423,.296,31.9,24.5,23.0,.211,.380,.275,36.0
2017,Curveball,,-0.2,0,279,10.9,72,.229,.429,.302,31.3,26.4,22.6,.250,.467,.309,52.9
2017,Changeup,,0.9,2,223,8.8,70,.308,.646,.421,28.7,18.6,21.7,.302,.518,.371,50.0
2017,Cutter,,3.2,5,163,6.4,54,.298,.553,.426,26.2,16.7,26.5,.285,.577,.403,43.6
2017,Splitter,,-5.9,-3,50,2.0,19,.222,.222,.226,26.5,21.1,22.2,.219,.352,.266,35.7
2017,Knuckleball,,3.3,0,11,0.4,3,.333,.667,.417,16.7,0.0,--,.287,.527,.345,66.7
