Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Kansas City Royals,MLB,vs Left,126,112,,33,7,1,4,14,11,22,,,1,.295,.357,.482,.839
Kansas City Royals,MLB,vs Right,408,348,,67,14,2,14,48,55,109,,,0,.193,.299,.365,.664
