Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Kansas City Royals,MLB,May,89,81,9,21,4,1,4,9,8,19,0,0,0,.259,.326,.481,.807
Kansas City Royals,MLB,June,103,86,7,17,4,0,2,9,16,24,0,1,0,.198,.320,.314,.634
Kansas City Royals,MLB,July,93,83,11,21,5,1,4,10,9,30,0,0,0,.253,.323,.482,.805
Kansas City Royals,MLB,August,112,89,12,16,2,0,4,18,17,28,0,0,1,.180,.304,.337,.641
Kansas City Royals,MLB,September,114,99,16,20,3,1,4,14,15,26,2,1,0,.202,.307,.374,.681
Kansas City Royals,MLB,October,23,22,2,5,3,0,0,2,1,4,0,1,0,.227,.261,.364,.625
Kansas City Royals,MLB,Pre All-Star,243,212,22,46,9,2,9,25,29,59,0,1,0,.217,.309,.406,.715
Kansas City Royals,MLB,Post All-Star,291,248,35,54,12,1,9,37,37,72,2,2,1,.218,.316,.383,.699
