Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Wisdom, Patrick - RHB",2021,0.00,0.55,0.87,1.14,1.38,1.60,1.82,2.01,2.21,2.40,2.58,2.77,2.94,3.12,3.29,3.47,3.64,3.81,4.00
"Wisdom, Patrick - RHB",2022,0.00,0.54,0.86,1.13,1.38,1.60,1.81,2.01,2.21,2.40,2.58,2.77,2.94,3.12,3.30,3.47,3.64,3.82,4.00

