Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,2.0,18,884,35.5,201,.354,.539,.426,10.7,10.0,9.6,.319,.512,.393,50.3
2022,Sinker,,0.9,4,398,16.0,99,.330,.432,.392,8.1,8.1,8.2,.270,.372,.325,30.0
2022,Slider,,-1.7,-7,389,15.6,111,.181,.257,.222,20.6,18.0,13.6,.250,.356,.275,29.9
2022,Changeup,,0.5,2,370,14.9,103,.240,.344,.269,21.7,18.4,20.0,.242,.360,.285,27.8
2022,Curveball,,-1.5,-3,236,9.5,61,.250,.350,.271,20.8,21.3,20.0,.274,.500,.324,43.8
2022,Cutter,,2.2,3,150,6.0,43,.381,.571,.417,14.9,4.7,6.1,.370,.574,.412,50.0
2022,Splitter,,-8.9,-5,57,2.3,21,.048,.048,.043,31.4,19.0,16.0,.115,.155,.119,11.8
2022,N/A,,-8.0,0,4,0.2,2,.000,.000,.000,0.0,0.0,--,.161,.292,.191,50.0
2021,4-Seamer,,0.5,5,887,37.8,200,.353,.509,.415,13.7,14.0,13.9,.293,.448,.362,46.3
2021,Changeup,,0.6,2,381,16.2,114,.213,.361,.271,17.4,11.4,12.9,.305,.472,.347,38.5
2021,Sinker,,-0.9,-3,334,14.2,79,.260,.342,.297,14.5,19.0,18.8,.236,.327,.279,39.7
2021,Slider,,-0.7,-2,312,13.3,84,.260,.325,.294,21.7,19.0,13.8,.278,.419,.332,39.3
2021,Curveball,,2.3,5,202,8.6,45,.268,.610,.379,28.0,24.4,17.2,.262,.562,.360,54.8
2021,Cutter,,1.8,3,175,7.5,52,.396,.479,.396,23.3,17.3,21.4,.327,.463,.354,52.5
2021,Splitter,,-5.4,-3,48,2.0,21,.143,.286,.181,23.3,19.0,28.6,.269,.559,.351,35.3
2021,N/A,,10.5,0,4,0.2,2,.500,.500,.450,0.0,0.0,--,.401,.511,.399,0.0
2020,4-Seamer,,0.9,3,356,38.6,73,.387,.581,.472,21.9,16.4,13.6,.253,.391,.340,38.0
2020,Sinker,,-0.2,0,170,18.4,38,.314,.457,.387,9.5,18.4,16.7,.238,.346,.286,35.7
2020,Slider,,-0.3,0,113,12.2,30,.207,.379,.263,20.4,33.3,16.9,.208,.344,.251,31.6
2020,Changeup,,0.3,0,105,11.4,28,.148,.259,.225,21.6,28.6,20.5,.145,.219,.178,10.5
2020,Curveball,,4.4,4,94,10.2,22,.545,.909,.623,11.4,9.1,7.4,.361,.529,.384,30.0
2020,Cutter,,-7.4,-3,45,4.9,14,.083,.083,.114,21.7,35.7,35.7,.136,.225,.227,37.5
2020,Splitter,,3.0,1,40,4.3,15,.286,.357,.370,21.7,6.7,7.1,.304,.548,.386,61.5
2019,4-Seamer,,0.9,5,591,40.3,126,.342,.541,.412,11.5,11.9,10.3,.316,.544,.396,49.5
2019,Sinker,,2.5,5,218,14.9,55,.438,.729,.525,7.2,5.5,8.1,.333,.518,.403,40.0
2019,Slider,,-1.0,-2,215,14.6,60,.207,.448,.276,25.0,18.3,15.5,.212,.366,.245,29.2
2019,Curveball,,-2.8,-4,160,10.9,44,.250,.275,.244,20.8,18.2,18.6,.287,.364,.293,41.2
2019,Changeup,,-0.9,-1,155,10.6,53,.235,.392,.285,23.0,15.1,20.5,.285,.456,.327,37.2
2019,Cutter,,-1.3,-1,72,4.9,23,.273,.364,.296,11.1,13.0,10.3,.311,.380,.315,31.6
2019,Splitter,,-6.7,-2,34,2.3,8,.000,.000,.000,29.4,12.5,12.5,.165,.229,.149,14.3
2019,N/A,,16.5,1,6,0.4,2,.500,1.000,.625,0.0,0.0,--,.333,.393,.317,0.0
2018,4-Seamer,,1.8,2,115,33.1,23,.300,.550,.443,13.7,17.4,11.4,.259,.492,.370,43.8
2018,Slider,,-2.8,-1,52,15.0,15,.267,.400,.287,25.8,20.0,14.3,.259,.409,.291,16.7
2018,Sinker,,0.5,0,42,12.1,12,.333,.556,.500,7.7,0.0,0.0,.375,.461,.460,33.3
2018,Changeup,,1.3,1,40,11.5,11,.333,.333,.373,15.0,9.1,10.0,.174,.191,.265,25.0
2018,Curveball,,-0.7,0,26,7.5,5,.200,.200,.180,25.0,40.0,25.0,.218,.247,.205,33.3
2018,Cutter,,-12.6,-2,12,3.5,3,.000,.000,.000,16.7,33.3,50.0,.292,.302,.265,50.0
2018,Splitter,,-9.8,-1,10,2.9,5,.200,.200,.180,33.3,0.0,0.0,.259,.293,.247,60.0
2017,4-Seamer,,-2.2,-1,35,34.7,10,.200,.500,.290,20.0,30.0,50.0,.273,.492,.319,28.6
2017,Sinker,,-0.6,0,18,17.8,5,.500,.500,.500,16.7,20.0,25.0,.253,.272,.325,0.0
2017,Slider,,-4.9,-1,17,16.8,4,.000,.000,.000,0.0,0.0,0.0,.141,.220,.146,25.0
2017,Changeup,,-1.0,0,9,8.9,1,.000,.000,.000,25.0,0.0,--,.547,.628,.519,0.0
2017,Curveball,,-2.1,0,5,5.0,1,.000,.000,.000,0.0,0.0,0.0,.880,1.013,.818,0.0
