Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Bowie Baysox,Double-A,No Outs,8,7,,4,0,0,1,2,1,1,,,0,.571,.625,1.000,1.625
Bowie Baysox,Double-A,One Out,3,2,,0,0,0,0,0,1,1,,,0,.000,.333,.000,.333
Bowie Baysox,Double-A,Two Outs,3,3,,0,0,0,0,0,0,0,,,0,.000,.000,.000,.000
