Year,Pitch Type,#,%,PA,AB,H,1B,2B,3B,HR,SO,BBE,BA,XBA,SLG,XSLG,WOBA,XWOBA,EV,LA,Whiff%,PutAway%
2022,Fastballs,970,48.4,268,244,69,47,10,1,11,42,202,.283,.306,.467,.494,.352,.373,90.2,9,15.9,17.6
2022,Breaking,756,37.7,222,212,50,31,7,1,11,74,142,.236,.203,.434,.340,.293,.250,86.0,8,39.8,28.2
2022,Offspeed,278,13.9,68,65,13,10,3,0,0,19,48,.200,.177,.246,.223,.196,.180,78.4,1,41.2,19.8
