Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Houston Astros,MLB,April,83,72,13,16,3,1,4,10,7,18,0,0,2,.222,.305,.458,.763
Houston Astros,MLB,May,85,81,9,27,3,0,4,13,3,20,3,0,0,.333,.353,.519,.872
Houston Astros,MLB,June,56,51,8,13,3,0,1,4,2,15,3,0,3,.255,.321,.373,.694
Houston Astros,MLB,July,108,101,13,22,2,0,6,11,5,29,0,1,0,.218,.250,.416,.666
Houston Astros,MLB,August,105,101,11,22,5,0,1,7,2,27,1,1,0,.218,.231,.297,.528
Houston Astros,MLB,September,107,101,16,26,4,1,4,12,3,21,4,0,1,.257,.286,.436,.722
Houston Astros,MLB,October,14,14,2,6,0,0,2,6,0,5,0,0,0,.429,.429,.857,1.286
Houston Astros,MLB,Pre All-Star,285,262,38,69,9,1,13,35,14,69,6,1,5,.263,.310,.454,.764
Houston Astros,MLB,Post All-Star,273,259,34,63,11,1,9,28,8,66,5,1,1,.243,.267,.398,.665
