Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Pollock, AJ - RHB",2015,0.00,0.54,0.83,1.07,1.30,1.51,1.72,1.92,2.11,2.30,2.48,2.66,2.83,3.00,3.17,3.34,3.51,3.68,3.86
"Pollock, AJ - RHB",2017,0.00,0.53,0.82,1.07,1.31,1.53,1.74,1.94,2.13,2.31,2.49,2.67,2.85,3.02,3.19,3.36,3.53,3.71,3.89
"Pollock, AJ - RHB",2018,0.00,0.54,0.83,1.08,1.32,1.55,1.76,1.96,2.15,2.34,2.52,2.70,2.88,3.05,3.23,3.40,3.57,3.75,3.93
"Pollock, AJ - RHB",2019,0.00,0.53,0.82,1.08,1.32,1.54,1.76,1.96,2.15,2.34,2.52,2.70,2.88,3.05,3.23,3.40,3.57,3.75,3.93
"Pollock, AJ - RHB",2020,0.00,0.56,0.88,1.15,1.38,1.61,1.81,2.01,2.20,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.64,3.81,4.00
"Pollock, AJ - RHB",2021,0.00,0.56,0.88,1.14,1.37,1.59,1.80,2.00,2.20,2.39,2.57,2.75,2.93,3.11,3.29,3.46,3.64,3.81,3.99
"Pollock, AJ - RHB",2022,0.00,0.57,0.89,1.16,1.40,1.62,1.83,2.03,2.23,2.41,2.60,2.78,2.96,3.13,3.31,3.48,3.66,3.84,4.02

