Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Fresno Grizzlies,Triple-A,Bases Empty,119,108,,31,2,4,0,0,11,12,,,0,.287,.353,.380,.733
Fresno Grizzlies,Triple-A,Bases Loaded,4,4,,2,0,0,0,4,0,0,,,0,.500,.500,.500,1.000
Fresno Grizzlies,Triple-A,Runner at 1st,25,20,,7,0,0,0,0,4,1,,,1,.350,.480,.350,.830
Fresno Grizzlies,Triple-A,Runners at 1st & 2nd,14,12,,3,0,0,0,3,2,2,,,0,.250,.357,.250,.607
Fresno Grizzlies,Triple-A,Runners at 1st & 3rd,7,7,,5,3,0,0,6,0,0,,,0,.714,.714,1.143,1.857
Fresno Grizzlies,Triple-A,Runner at 2nd,7,5,,4,0,1,0,2,1,0,,,0,.800,.833,1.200,2.033
Fresno Grizzlies,Triple-A,Runners at 2nd & 3rd,4,3,,1,1,0,0,2,1,0,,,0,.333,.500,.667,1.167
Fresno Grizzlies,Triple-A,Runner at 3rd,3,2,,1,0,0,0,2,0,0,,,0,.500,.333,.500,.833
Fresno Grizzlies,Triple-A,Scoring Position,39,33,,16,4,1,0,19,4,2,,,0,.485,.526,.667,1.193
