Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Kemp, Tony - LHB",2016,0.00,0.53,0.81,1.06,1.30,1.52,1.73,1.94,2.13,2.32,2.50,2.69,2.87,3.04,3.22,3.40,3.58,3.76,3.96
"Kemp, Tony - LHB",2018,0.00,0.53,0.81,1.06,1.30,1.53,1.74,1.94,2.13,2.32,2.50,2.68,2.86,3.04,3.21,3.39,3.57,3.75,3.95
"Kemp, Tony - LHB",2019,0.00,0.53,0.81,1.07,1.31,1.53,1.75,1.95,2.15,2.34,2.53,2.72,2.91,3.09,3.28,3.47,3.66,3.87,4.08
"Kemp, Tony - LHB",2021,0.00,0.52,0.82,1.07,1.31,1.53,1.74,1.95,2.14,2.33,2.52,2.71,2.90,3.09,3.27,3.46,3.65,3.85,4.09
"Kemp, Tony - LHB",2022,0.00,0.53,0.83,1.09,1.33,1.55,1.76,1.97,2.16,2.36,2.55,2.74,2.93,3.11,3.30,3.49,3.69,3.90,4.12

