Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,-1.2,-8,670,30.1,149,.250,.356,.321,14.1,23.5,16.0,.256,.362,.317,57.7
2022,Slider,,-0.2,-1,529,23.8,122,.239,.358,.299,32.9,27.0,16.9,.241,.362,.304,39.0
2022,Sinker,,-0.8,-3,426,19.1,131,.277,.345,.320,12.1,16.0,21.0,.276,.380,.326,51.0
2022,Curveball,,-0.7,-2,245,11.0,64,.213,.344,.273,28.1,28.1,22.5,.235,.306,.258,34.9
2022,Changeup,,1.3,3,189,8.5,53,.167,.250,.233,19.8,15.1,11.3,.200,.288,.251,41.5
2022,Cutter,,-1.6,-2,150,6.7,35,.258,.323,.306,20.8,20.0,22.6,.234,.372,.311,45.8
2022,Splitter,,13.7,2,17,0.8,6,.400,.800,.683,12.5,0.0,0.0,.401,.508,.450,20.0
2022,N/A,,-7.4,0,1,0.0,,--,--,--,--,--,--,--,--,--,--
2021,4-Seamer,,0.1,1,467,30.5,109,.283,.391,.350,18.7,24.8,18.6,.236,.358,.318,56.1
2021,Slider,,0.0,0,331,21.6,80,.216,.324,.271,30.2,27.5,22.2,.245,.338,.278,34.0
2021,Sinker,,0.5,2,305,19.9,90,.291,.360,.329,8.2,14.4,19.1,.287,.389,.313,58.9
2021,Changeup,,-0.6,-1,178,11.6,54,.294,.510,.368,29.8,25.9,21.5,.218,.336,.267,27.0
2021,Curveball,,-0.1,0,139,9.1,36,.235,.382,.289,20.8,16.7,12.8,.275,.501,.349,46.4
2021,Cutter,,-2.2,-2,87,5.7,22,.150,.250,.218,15.9,18.2,15.4,.222,.356,.286,37.5
2021,Splitter,,-2.8,-1,22,1.4,4,.000,.000,.000,25.0,25.0,16.7,.103,.145,.108,0.0
2021,N/A,,-5.4,0,3,0.2,1,.000,.000,.000,0.0,0.0,--,.100,.188,.113,0.0
2020,4-Seamer,,-0.8,-1,123,31.7,26,.217,.391,.322,13.8,23.1,15.4,.242,.422,.331,41.2
2020,Sinker,,4.1,4,87,22.4,25,.571,.810,.616,3.0,8.0,12.5,.358,.561,.443,68.4
2020,Slider,,7.6,6,75,19.3,15,.467,1.067,.637,29.6,13.3,6.7,.343,.634,.410,46.2
2020,Curveball,,-3.8,-2,46,11.9,8,.000,.000,.000,33.3,62.5,29.4,.092,.105,.088,33.3
2020,Changeup,,1.1,0,31,8.0,10,.333,.444,.375,29.4,30.0,25.0,.327,.384,.349,83.3
2020,Cutter,,7.8,2,26,6.7,9,.556,1.333,.778,21.4,22.2,33.3,.365,.717,.452,57.1
