Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Hayes, Ke'Bryan - RHB",2020,0.00,0.55,0.88,1.14,1.37,1.59,1.80,1.99,2.18,2.37,2.55,2.73,2.90,3.08,3.25,3.42,3.60,3.78,3.98
"Hayes, Ke'Bryan - RHB",2021,0.00,0.55,0.86,1.12,1.36,1.57,1.78,1.97,2.17,2.35,2.53,2.71,2.88,3.06,3.23,3.40,3.58,3.76,3.95
"Hayes, Ke'Bryan - RHB",2022,0.00,0.55,0.87,1.14,1.37,1.59,1.80,2.00,2.19,2.37,2.55,2.73,2.91,3.08,3.26,3.43,3.60,3.78,3.97

