Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Pittsburgh Pirates,MLB,No Outs,197,182,,46,9,1,1,8,14,42,,,1,.253,.310,.330,.640
Pittsburgh Pirates,MLB,One Out,178,159,,41,8,1,4,19,14,35,,,3,.258,.326,.396,.722
Pittsburgh Pirates,MLB,Two Outs,185,164,,36,7,1,2,14,20,45,,,1,.220,.308,.311,.619
