Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Soto, Juan - LHB",2018,0.00,0.56,0.87,1.13,1.37,1.60,1.81,2.01,2.20,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.64,3.82,4.01
"Soto, Juan - LHB",2019,0.00,0.56,0.88,1.14,1.39,1.61,1.83,2.03,2.23,2.42,2.60,2.78,2.96,3.14,3.32,3.49,3.67,3.85,4.04
"Soto, Juan - LHB",2020,0.00,0.56,0.90,1.17,1.41,1.64,1.85,2.05,2.25,2.44,2.62,2.81,2.99,3.17,3.35,3.53,3.72,3.91,4.12
"Soto, Juan - LHB",2021,0.00,0.56,0.87,1.13,1.37,1.59,1.80,2.00,2.20,2.39,2.58,2.76,2.94,3.12,3.30,3.48,3.66,3.84,4.04
"Soto, Juan - LHB",2022,0.00,0.55,0.87,1.14,1.38,1.61,1.82,2.02,2.22,2.41,2.60,2.79,2.97,3.15,3.33,3.51,3.70,3.88,4.08

