Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
FCL Astros,Rookie,Batting First,13,11,,3,1,0,0,0,1,3,,,1,.273,.385,.364,.749
Sugar Land Skeeters,Triple-A,Batting First,40,37,,10,1,0,3,6,1,12,,,2,.270,.325,.541,.866
FCL Astros,Rookie,Batting Second,10,9,,5,0,1,0,2,1,1,,,0,.556,.600,.778,1.378
Sugar Land Skeeters,Triple-A,Batting Second,66,60,,21,3,2,7,11,3,14,,,3,.350,.409,.817,1.226
Sugar Land Skeeters,Triple-A,Batting Third,27,25,,4,0,0,0,2,2,9,,,0,.160,.222,.160,.382
FCL Astros,Rookie,Batting Fourth,4,3,,0,0,0,0,0,0,2,,,1,.000,.250,.000,.250
