Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2015,2 Teams,,Minors,DH,7,7,0.0,0,0,0,0,0,,.000
2015,2 Teams,,Minors,3B,53,53,440.1,173,52,105,16,10,,.908
2015,2 Teams,,Minors,DH,7,7,0.0,0,0,0,0,0,,.000
2015,2 Teams,,Minors,3B,53,53,440.1,173,52,105,16,10,,.908
2015,GCL Braves,GCL,ROK,3B,24,24,193.0,86,27,52,7,6,,.919
2015,GCL Braves,GCL,ROK,DH,6,6,0.0,0,0,0,0,0,,.000
2015,Danville Braves,APP,ROK,3B,29,29,247.1,87,25,53,9,4,,.897
2015,Danville Braves,APP,ROK,DH,1,1,0.0,0,0,0,0,0,,.000
2015,2 Teams,,ROK,3B,53,53,440.1,173,52,105,16,10,,.908
2015,2 Teams,,ROK,DH,7,7,0.0,0,0,0,0,0,,.000
2016,Rome Braves,SAL,A(Full),3B,122,122,1045.1,335,92,213,30,12,,.910
2016,Rome Braves,SAL,A(Full),DH,7,7,0.0,0,0,0,0,0,,.000
2017,2 Teams,,Minors,3B,127,127,1093.1,326,91,215,20,18,,.939
2017,2 Teams,,Minors,3B,127,127,1093.1,326,91,215,20,18,,.939
2017,Florida Fire Frogs,FSL,A(Adv),3B,80,80,680.1,198,53,138,7,9,,.965
2017,Florida Fire Frogs,FSL,A(Adv),DH,1,1,0.0,0,0,0,0,0,,.000
2017,Mississippi Braves,SOU,AA,3B,47,47,413.0,128,38,77,13,9,,.898
2018,2 Teams,,Minors,DH,5,5,0.0,0,0,0,0,0,,.000
2018,2 Teams,,Minors,DH,5,5,0.0,0,0,0,0,0,,.000
2018,3 Teams,,Minors,3B,103,102,864.2,269,77,182,10,26,,.963
2018,3 Teams,,Minors,3B,103,102,864.2,269,77,182,10,26,,.963
2018,GCL Braves,GCL,ROK,3B,5,5,34.0,18,4,12,2,2,,.889
2018,GCL Braves,GCL,ROK,DH,1,1,0.0,0,0,0,0,0,,.000
2018,Mississippi Braves,SOU,AA,3B,27,26,219.0,75,20,52,3,9,,.960
2018,Gwinnett Stripers,INT,AAA,3B,71,71,611.2,176,53,118,5,15,,.972
2018,Gwinnett Stripers,INT,AAA,DH,4,4,0.0,0,0,0,0,0,,.000
2019,2 Teams,,Minors,LF,9,9,72.2,11,11,0,0,0,,1.000
2019,2 Teams,,Minors,DH,4,4,0.0,0,0,0,0,0,,.000
2019,2 Teams,,Minors,LF,9,9,72.2,11,11,0,0,0,,1.000
2019,2 Teams,,Minors,DH,4,4,0.0,0,0,0,0,0,,.000
2019,Rome Braves,SAL,A(Full),LF,2,2,10.0,2,2,0,0,0,,1.000
2019,Rome Braves,SAL,A(Full),DH,1,1,0.0,0,0,0,0,0,,.000
2019,Gwinnett Stripers,INT,AAA,1B,4,4,32.0,32,30,2,0,3,,1.000
2019,Gwinnett Stripers,INT,AAA,3B,30,30,261.0,76,27,45,4,4,,.947
2019,Gwinnett Stripers,INT,AAA,LF,7,7,62.2,9,9,0,0,0,,1.000
2019,Gwinnett Stripers,INT,AAA,DH,3,3,0.0,0,0,0,0,0,,.000
,2 Teams,,ROK,3B,58,58,474.1,191,56,117,18,12,,.906
,2 Teams,,ROK,DH,8,8,0.0,0,0,0,0,0,,.000
,Gwinnett Stripers,INT,AAA,1B,4,4,32.0,32,30,2,0,3,,1.000
,Gwinnett Stripers,INT,AAA,3B,101,101,872.2,252,80,163,9,19,,.964
,Gwinnett Stripers,INT,AAA,LF,7,7,62.2,9,9,0,0,0,,1.000
,Gwinnett Stripers,INT,AAA,DH,7,7,0.0,0,0,0,0,0,,.000
,Mississippi Braves,SOU,AA,3B,74,73,632.0,203,58,129,16,18,,.921
,Florida Fire Frogs,FSL,A+,3B,80,80,680.1,198,53,138,7,9,,.965
,Florida Fire Frogs,FSL,A+,DH,1,1,0.0,0,0,0,0,0,,.000
,Rome Braves,SAL,A,3B,122,122,1045.1,335,92,213,30,12,,.910
,Rome Braves,SAL,A,LF,2,2,10.0,2,2,0,0,0,,1.000
,Rome Braves,SAL,A,DH,8,8,0.0,0,0,0,0,0,,.000
,1 Teams,,Minors,1B,4,4,32.0,32,30,2,0,3,,1.000
,4 Teams,,Minors,3B,377,376,3230.1,988,283,643,62,58,,.937
,2 Teams,,Minors,LF,9,9,72.2,11,11,0,0,0,,1.000
,3 Teams,,Minors,DH,16,16,0.0,0,0,0,0,0,,.000
,1 Teams,,Minors,1B,4,4,32.0,32,30,2,0,3,,1.000
,4 Teams,,Minors,3B,377,376,3230.1,988,283,643,62,58,,.937
,2 Teams,,Minors,LF,9,9,72.2,11,11,0,0,0,,1.000
Career Minors,3 Teams,,,DH,16,16,0.0,0,0,0,0,0,,.000
