Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Grisham, Trent - LHB",2019,0.00,0.53,0.81,1.07,1.30,1.52,1.72,1.91,2.10,2.28,2.45,2.63,2.80,2.97,3.14,3.30,3.47,3.64,3.81
"Grisham, Trent - LHB",2020,0.00,0.53,0.84,1.10,1.33,1.54,1.74,1.93,2.12,2.30,2.48,2.65,2.82,2.98,3.15,3.32,3.49,3.66,3.86
"Grisham, Trent - LHB",2021,0.00,0.53,0.82,1.07,1.29,1.50,1.70,1.89,2.08,2.26,2.44,2.61,2.78,2.95,3.12,3.29,3.46,3.63,3.82
"Grisham, Trent - LHB",2022,0.00,0.53,0.83,1.08,1.31,1.52,1.72,1.91,2.10,2.28,2.45,2.62,2.80,2.96,3.13,3.30,3.47,3.64,3.82

