Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Norfolk Tides,Triple-A,Batting First,255,227,,47,5,2,4,16,21,44,,,1,.207,.275,.300,.575
Bowie Baysox,Double-A,Batting First,75,63,,19,4,0,2,6,11,11,,,0,.302,.400,.460,.860
Norfolk Tides,Triple-A,Batting Second,14,10,,4,0,0,1,3,1,2,,,0,.400,.455,.700,1.155
Bowie Baysox,Double-A,Batting Second,149,134,,35,7,0,3,12,11,20,,,1,.261,.315,.381,.696
Norfolk Tides,Triple-A,Batting Fifth,13,11,,2,2,0,0,2,1,3,,,0,.182,.231,.364,.595
Norfolk Tides,Triple-A,Batting Sixth,24,20,,2,1,0,0,3,2,2,,,0,.100,.174,.150,.324
Bowie Baysox,Double-A,Batting Sixth,2,2,,0,0,0,0,0,0,0,,,0,.000,.000,.000,.000
