Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Arizona Diamondbacks,MLB,Bases Empty,,,,33,,,121.2,510,111,,,11,33,124,1.18
Arizona Diamondbacks,MLB,Bases Loaded,,,,3,,,1.1,5,2,,,1,0,1,1.50
Arizona Diamondbacks,MLB,Runner at 1st,,,,33,,,33.1,126,23,,,4,11,23,1.02
Arizona Diamondbacks,MLB,Runners at 1st & 2nd,,,,24,,,12.1,44,13,,,2,0,10,1.05
Arizona Diamondbacks,MLB,Runners at 1st & 3rd,,,,15,,,6.1,17,1,,,0,1,2,0.32
Arizona Diamondbacks,MLB,Runner at 2nd,,,,27,,,19.1,76,9,,,0,13,13,1.14
Arizona Diamondbacks,MLB,Runners at 2nd & 3rd,,,,10,,,2.0,12,5,,,3,0,2,2.50
Arizona Diamondbacks,MLB,Runner at 3rd,,,,13,,,2.2,14,3,,,0,3,2,2.25
Arizona Diamondbacks,MLB,Scoring Position,,,,32,,,44.0,168,33,,,6,17,30,1.14
