Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Urshela, Gio - RHB",2015,0.00,0.56,0.86,1.12,1.37,1.60,1.82,2.03,2.24,2.43,2.62,2.81,2.99,3.18,3.36,3.53,3.71,3.90,4.10
"Urshela, Gio - RHB",2017,0.00,0.54,0.83,1.10,1.34,1.57,1.79,1.99,2.19,2.39,2.58,2.76,2.95,3.13,3.32,3.50,3.68,3.87,4.07
"Urshela, Gio - RHB",2019,0.00,0.55,0.85,1.11,1.36,1.58,1.80,2.01,2.21,2.40,2.59,2.77,2.96,3.14,3.32,3.49,3.67,3.85,4.04
"Urshela, Gio - RHB",2020,0.00,0.59,0.93,1.21,1.45,1.69,1.91,2.12,2.33,2.53,2.72,2.92,3.11,3.30,3.49,3.69,3.88,4.08,4.30
"Urshela, Gio - RHB",2021,0.00,0.57,0.90,1.17,1.41,1.64,1.86,2.06,2.27,2.46,2.66,2.85,3.03,3.22,3.41,3.60,3.79,3.99,4.20
"Urshela, Gio - RHB",2022,0.00,0.56,0.89,1.17,1.41,1.64,1.86,2.07,2.27,2.47,2.66,2.85,3.04,3.23,3.41,3.60,3.79,3.99,4.20

