Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Toledo Mud Hens,Triple-A,Bases Empty,,,,2,,,3.2,18,6,,,0,0,4,1.64
Toledo Mud Hens,Triple-A,Bases Loaded,,,,1,,,1.0,4,1,,,0,0,1,1.00
Toledo Mud Hens,Triple-A,Runner at 1st,,,,2,,,2.1,8,1,,,0,1,4,0.86
Toledo Mud Hens,Triple-A,Runners at 1st & 2nd,,,,1,,,0.1,3,1,,,0,1,1,6.00
Toledo Mud Hens,Triple-A,Runner at 2nd,,,,2,,,1.0,4,1,,,0,0,2,1.00
Toledo Mud Hens,Triple-A,Runners at 2nd & 3rd,,,,1,,,0.0,1,0,,,0,0,0,-
Toledo Mud Hens,Triple-A,Scoring Position,,,,2,,,2.1,12,3,,,0,1,4,1.71
