Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Scranton/Wilkes-Barre RailRiders,Triple-A,July,1,0,9.00,1,0,0,3.0,13,2,3,3,1,2,4,1.33
Somerset Patriots,Double-A,August,0,0,12.60,2,2,0,5.0,29,7,7,7,0,5,5,2.40
