Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Baltimore Orioles,MLB,Batting Second,55,53,,14,0,0,1,4,2,18,,,0,.264,.291,.321,.612
Baltimore Orioles,MLB,Batting Third,130,120,,36,6,0,6,21,8,27,,,2,.300,.354,.500,.854
Baltimore Orioles,MLB,Batting Fourth,267,240,,52,11,1,9,44,22,73,,,2,.217,.285,.383,.668
Baltimore Orioles,MLB,Batting Fifth,123,113,,29,9,0,3,10,8,29,,,0,.257,.301,.416,.717
Baltimore Orioles,MLB,Batting Sixth,26,23,,7,2,0,2,4,2,6,,,0,.304,.346,.652,.998
Baltimore Orioles,MLB,Batting Seventh,7,5,,1,0,0,1,2,1,1,,,0,.200,.286,.800,1.086
Baltimore Orioles,MLB,Batting Ninth,1,1,,0,0,0,0,0,0,0,,,0,.000,.000,.000,.000
