Season,Age,Pitches,"Batted
Balls",Barrels,Barrel %,Barrel/PA,"Exit
Velocity",Max EV,"Launch
Angle","Sweet
Spot %",XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%
2015,22,1416,283,5,1.8,1.4,86.7,106.7,11.9,27.9,.240,.336,.280,.292,.286,24.0,11.0,9.0
2016,23,2428,508,15,3.0,2.4,88.4,110.7,13.2,35.0,.290,.416,.355,.331,.338,32.9,10.0,7.1
2017,24,2576,521,26,5.0,4.0,88.2,108.3,15.0,35.5,.302,.487,.396,.360,.376,34.7,10.7,8.1
2018,25,3002,504,42,8.3,6.0,89.0,110.2,19.0,34.3,.261,.470,.391,.365,.359,35.1,11.5,15.2
2019,26,2173,414,26,6.3,4.8,89.2,112.1,19.8,32.6,.267,.461,.334,.342,.360,35.7,13.7,9.6
2020,27,1146,177,18,10.2,7.1,88.7,114.3,23.2,36.7,.264,.507,.415,.373,.401,35.6,16.9,12.2
2021,28,2675,470,52,11.1,8.2,90.0,112.6,18.2,33.4,.283,.508,.372,.376,.399,42.4,13.7,11.3
2022,29,2742,528,35,6.6,5.1,87.7,114.2,20.7,33.7,.255,.408,.363,.320,.331,36.9,12.0,10.1
Player,,18158,3405,219,6.4,4.9,88.5,114.3,17.4,33.8,.273,.451,.365,.346,.356,35.2,12.1,10.3
MLB,,,,,6.7,4.6,88.4,122.4,12.1,33.0,.245,.405,.316,.315,.368,35.8,22.1,8.4
