Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Mancini, Trey - RHB",2017,0.00,0.56,0.87,1.14,1.39,1.62,1.84,2.04,2.24,2.44,2.63,2.81,3.00,3.18,3.36,3.54,3.71,3.89,4.08
"Mancini, Trey - RHB",2018,0.00,0.56,0.87,1.14,1.39,1.63,1.85,2.06,2.26,2.46,2.65,2.84,3.03,3.21,3.39,3.57,3.76,3.94,4.13
"Mancini, Trey - RHB",2019,0.00,0.56,0.86,1.14,1.39,1.62,1.84,2.05,2.26,2.45,2.64,2.83,3.02,3.20,3.39,3.57,3.75,3.93,4.12
"Mancini, Trey - RHB",2021,0.00,0.57,0.91,1.19,1.44,1.67,1.89,2.10,2.31,2.51,2.70,2.89,3.09,3.27,3.46,3.64,3.83,4.01,4.21
"Mancini, Trey - RHB",2022,0.00,0.57,0.92,1.21,1.47,1.71,1.93,2.15,2.36,2.57,2.77,2.97,3.16,3.35,3.55,3.74,3.93,4.13,4.33

