Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Cleveland Guardians,MLB,No Outs,214,204,,62,9,3,4,18,7,34,,,1,.304,.327,.436,.763
Cleveland Guardians,MLB,One Out,267,253,,71,9,4,6,32,10,42,,,2,.281,.311,.419,.730
Cleveland Guardians,MLB,Two Outs,189,180,,47,8,2,1,21,8,35,,,1,.261,.296,.344,.640
