Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
St. Louis Cardinals,MLB,vs Left,,,,8,,,8.1,32,6,,,0,0,14,0.72
New York Yankees,MLB,vs Left,,,,19,,,20.2,77,15,,,1,1,24,0.77
St. Louis Cardinals,MLB,vs Right,,,,11,,,55.0,223,50,,,6,13,47,1.15
New York Yankees,MLB,vs Right,,,,21,,,93.1,392,88,,,14,22,73,1.18
