Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Seattle Mariners,MLB,First Inning,,,3.09,32,,,32.0,134,29,11,11,6,11,36,1.25
Seattle Mariners,MLB,Second Inning,,,3.94,32,,,32.0,131,30,15,14,6,9,40,1.22
Seattle Mariners,MLB,Third Inning,,,3.98,32,,,31.2,132,27,14,14,2,13,31,1.26
Seattle Mariners,MLB,Fourth Inning,,,3.90,30,,,30.0,116,22,14,13,5,8,30,1.00
Seattle Mariners,MLB,Fifth Inning,,,3.00,30,,,30.0,127,24,10,10,3,14,37,1.27
Seattle Mariners,MLB,Sixth Inning,,,2.63,25,,,24.0,92,17,7,7,4,5,27,0.92
Seattle Mariners,MLB,Seventh Inning,,,7.71,12,,,9.1,41,12,8,8,6,2,11,1.50
Seattle Mariners,MLB,Eighth Inning,,,-.--,1,,,0.0,2,2,1,1,0,0,0,-.--
