Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Philadelphia Phillies,MLB,First Inning,,,1.41,32,,,32.0,118,23,5,5,0,4,37,0.84
Philadelphia Phillies,MLB,Second Inning,,,1.69,32,,,32.0,124,22,7,6,0,4,41,0.81
Philadelphia Phillies,MLB,Third Inning,,,2.90,31,,,31.0,121,23,10,10,6,4,41,0.87
Philadelphia Phillies,MLB,Fourth Inning,,,3.56,31,,,30.1,123,25,12,12,2,5,33,0.99
Philadelphia Phillies,MLB,Fifth Inning,,,5.59,29,,,29.0,122,32,18,18,3,5,20,1.28
Philadelphia Phillies,MLB,Sixth Inning,,,4.50,28,,,26.0,100,19,13,13,5,3,35,0.85
Philadelphia Phillies,MLB,Seventh Inning,,,4.96,18,,,16.1,66,16,9,9,3,2,19,1.10
Philadelphia Phillies,MLB,Eighth Inning,,,0.00,7,,,6.2,23,3,0,0,0,2,6,0.75
Philadelphia Phillies,MLB,Ninth Inning,,,5.40,3,,,1.2,10,5,1,1,0,0,3,3.00
