Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Reno Aces,Triple-A,No Outs,20,19,,7,1,1,3,5,1,5,,,0,.368,.400,1.000,1.400
Reno Aces,Triple-A,One Out,36,31,,6,3,0,1,5,5,5,,,0,.194,.306,.387,.693
Reno Aces,Triple-A,Two Outs,31,30,,12,2,0,5,15,1,6,,,0,.400,.419,.967,1.386
