Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Arizona Diamondbacks,MLB,No Outs,233,208,,44,7,2,11,21,16,58,,,5,.212,.283,.423,.706
Arizona Diamondbacks,MLB,One Out,198,181,,48,11,0,11,34,12,50,,,1,.265,.308,.508,.816
Arizona Diamondbacks,MLB,Two Outs,161,142,,33,5,1,5,19,18,37,,,1,.232,.323,.387,.710
