Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Reno Aces,Triple-A,vs Left,23,22,,9,2,1,2,6,1,7,,,0,.409,.435,.864,1.299
Reno Aces,Triple-A,vs Right,64,58,,16,4,0,7,19,6,9,,,0,.276,.344,.707,1.051
