Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Toledo Mud Hens,Triple-A,vs Left,,,,2,,,5.1,19,3,,,0,0,9,0.56
Toledo Mud Hens,Triple-A,vs Right,,,,2,,,3.0,19,7,,,0,2,3,3.00
