Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Houston Astros,MLB,vs Left,,,,27,,,89.2,337,51,,,4,17,103,0.76
Houston Astros,MLB,vs Right,,,,28,,,84.2,329,65,,,8,12,82,0.91
