Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Colorado Rockies,MLB,vs Left,172,149,,34,3,1,3,18,19,42,,,2,.228,.320,.322,.642
Colorado Rockies,MLB,vs Right,425,380,,96,20,2,17,49,41,116,,,3,.253,.329,.450,.779
