BATTERS - NYY,AB,R,H,RBI,BB,SO,LOB,AVG,OPS
Torres2B,3,2,0,0,2,1,4,.158,.396
JudgeRF,4,1,2,1,0,2,2,.200,.738
Rizzo1B,3,1,1,1,0,1,1,.294,.958
StantonDH,4,1,1,3,0,1,2,.125,.711
Donaldson3B,4,0,1,0,0,2,2,.250,.650
"Cabrera, OSS-LF",4,0,0,0,0,2,1,.105,.421
BaderCF,1,0,0,0,2,0,0,.267,1.256
TrevinoC,4,0,1,0,0,1,3,.091,.174
"Hicks, ALF",1,0,0,0,0,0,0,.000,.250
GonzalezLF,1,0,0,0,0,1,0,.000,.000
a-CarpenterPH,1,0,0,0,0,1,2,.000,.000
Kiner-FalefaSS,0,0,0,0,0,0,0,.273,.658
,30,5,6,5,4,12,17,,
