Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,0.0,0,580,31.9,166,.301,.464,.362,14.3,13.3,12.6,.270,.421,.328,32.6
2022,Changeup,,-1.8,-6,317,17.4,98,.216,.320,.237,29.4,12.2,12.8,.252,.369,.273,27.1
2022,Slider,,-0.8,-2,291,16.0,75,.194,.361,.253,27.7,22.7,17.3,.239,.364,.278,38.2
2022,Curveball,,0.8,2,291,16.0,66,.323,.516,.381,24.4,21.2,16.9,.233,.366,.287,31.3
2022,Sinker,,-1.1,-2,187,10.3,58,.263,.509,.333,17.9,12.1,17.9,.299,.512,.355,60.0
2022,Cutter,,-0.7,-1,111,6.1,35,.314,.514,.354,14.5,8.6,14.3,.217,.302,.226,9.4
2022,Splitter,,-4.8,-2,35,1.9,11,.091,.182,.114,36.8,27.3,30.0,.170,.234,.171,37.5
2022,N/A,,-25.1,0,1,0.1,1,.000,.000,.000,100.0,100.0,100.0,--,--,.000,--
2021,4-Seamer,,-0.4,-1,249,33.6,55,.200,.440,.317,23.6,14.5,11.8,.235,.462,.323,32.6
2021,Slider,,-4.4,-5,121,16.3,33,.100,.100,.134,29.7,27.3,18.4,.153,.215,.172,21.7
2021,Changeup,,-4.1,-5,116,15.7,31,.143,.286,.215,25.0,9.7,9.7,.271,.541,.369,23.1
2021,Curveball,,-3.9,-3,87,11.7,22,.100,.100,.145,42.9,45.5,40.0,.190,.217,.225,30.0
2021,Sinker,,-1.1,-1,85,11.5,28,.333,.444,.386,13.9,14.3,25.0,.277,.468,.332,34.8
2021,Cutter,,3.8,2,54,7.3,10,.625,.625,.520,28.6,10.0,10.0,.480,.542,.431,12.5
2021,Splitter,,-2.3,-1,25,3.4,10,.200,.200,.180,46.2,30.0,27.3,.219,.273,.216,14.3
2021,N/A,,-4.3,0,1,0.1,,--,--,--,--,--,--,--,--,--,--
2020,4-Seamer,,-0.1,0,156,35.6,36,.148,.259,.331,13.1,5.6,5.0,.262,.408,.389,36.0
2020,Changeup,,-2.7,-2,79,18.0,18,.118,.118,.139,51.4,44.4,28.6,.092,.102,.123,0.0
2020,Sinker,,-8.8,-5,52,11.9,22,.211,.211,.250,15.4,22.7,33.3,.189,.208,.229,66.7
2020,Curveball,,-2.6,-1,52,11.9,9,.111,.222,.139,31.6,44.4,20.0,.080,.184,.109,40.0
2020,Slider,,-3.7,-2,51,11.6,13,.083,.083,.192,27.3,46.2,22.2,.111,.124,.151,0.0
2020,Cutter,,-1.0,0,42,9.6,8,.333,.333,.357,12.5,12.5,7.1,.382,.464,.415,16.7
2020,Splitter,,5.8,0,4,0.9,,--,--,--,--,--,--,--,--,--,--
2020,N/A,,0.0,0,2,0.5,,--,--,--,--,--,--,--,--,--,--
2019,4-Seamer,,0.6,3,611,36.6,145,.308,.500,.419,22.1,16.6,13.6,.265,.420,.357,29.6
2019,Sinker,,1.6,4,252,15.1,67,.293,.517,.419,9.6,11.9,15.1,.330,.613,.436,50.0
2019,Changeup,,-1.5,-3,236,14.1,51,.184,.265,.250,38.7,27.5,20.9,.161,.241,.194,17.1
2019,Curveball,,-1.8,-4,207,12.4,38,.143,.171,.183,29.3,42.1,21.3,.157,.199,.198,21.1
2019,Slider,,-2.2,-4,195,11.7,53,.188,.250,.239,21.1,34.0,25.0,.214,.284,.257,30.0
2019,Cutter,,-2.2,-3,114,6.8,37,.212,.242,.242,29.5,24.3,29.0,.208,.274,.239,15.4
2019,Splitter,,-1.6,0,29,1.7,8,.143,.143,.200,25.0,12.5,8.3,.229,.287,.283,33.3
