Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,-0.4,-4,937,35.8,222,.209,.417,.329,20.2,19.8,15.0,.224,.430,.342,43.1
2022,Changeup,,1.4,7,459,17.5,113,.248,.486,.339,19.2,10.6,8.7,.293,.521,.369,42.6
2022,Slider,,1.2,4,349,13.3,86,.231,.397,.311,31.8,37.2,24.6,.228,.425,.326,40.4
2022,Sinker,,0.0,0,339,12.9,95,.261,.500,.358,16.8,16.8,15.2,.291,.545,.383,54.2
2022,Curveball,,0.1,0,294,11.2,78,.250,.375,.306,18.1,11.5,9.6,.255,.396,.306,34.4
2022,Cutter,,1.4,3,190,7.3,41,.314,.600,.477,23.0,17.1,14.9,.275,.507,.388,42.9
2022,Splitter,,3.2,1,47,1.8,11,.333,1.000,.573,28.6,18.2,10.5,.396,.862,.584,50.0
2021,4-Seamer,,0.1,1,643,35.5,155,.283,.538,.356,26.8,28.4,20.4,.276,.498,.343,51.9
2021,Changeup,,-1.4,-4,294,16.2,75,.203,.290,.265,26.6,14.7,10.9,.254,.386,.310,31.0
2021,Sinker,,2.2,5,246,13.6,74,.319,.580,.421,13.5,13.5,15.9,.329,.545,.395,57.6
2021,Slider,,-1.7,-3,199,11.0,40,.135,.270,.197,30.0,32.5,15.1,.213,.362,.267,28.0
2021,Curveball,,-2.0,-4,193,10.7,41,.128,.282,.198,24.7,22.0,13.0,.240,.377,.284,33.3
2021,Cutter,,-2.0,-3,171,9.4,37,.182,.303,.242,25.0,32.4,22.6,.236,.350,.287,27.3
2021,Splitter,,-0.7,0,60,3.3,15,.308,.462,.380,30.0,13.3,11.1,.252,.332,.310,54.5
2021,N/A,,6.7,0,6,0.3,1,1.000,1.000,.900,0.0,0.0,0.0,.766,.854,.701,0.0
2020,4-Seamer,,3.0,5,182,30.9,39,.289,.816,.459,30.1,17.9,15.2,.291,.675,.405,41.9
2020,Changeup,,0.1,0,109,18.5,32,.200,.467,.303,27.1,12.5,13.3,.305,.575,.390,23.1
2020,Sinker,,3.2,3,96,16.3,34,.345,.517,.446,11.4,5.9,13.3,.403,.573,.461,48.1
2020,Curveball,,-2.7,-2,63,10.7,16,.067,.267,.169,36.7,37.5,23.1,.111,.187,.164,22.2
2020,Slider,,3.5,2,62,10.5,13,.385,1.077,.596,26.5,15.4,9.1,.258,.479,.308,63.6
2020,Cutter,,-5.5,-3,61,10.4,20,.200,.300,.215,22.5,15.0,23.1,.245,.368,.261,17.6
2020,Splitter,,-3.1,0,16,2.7,8,.375,.500,.381,11.1,12.5,33.3,.271,.368,.278,42.9
2019,4-Seamer,,-0.6,-3,590,35.6,112,.225,.373,.312,25.7,31.3,17.9,.211,.373,.284,38.8
2019,Changeup,,-0.6,-2,290,17.5,78,.208,.442,.292,18.7,14.1,12.8,.254,.446,.302,25.4
2019,Sinker,,4.3,10,242,14.6,56,.412,.843,.546,9.5,14.3,19.0,.414,.777,.501,56.8
2019,Slider,,-2.1,-4,198,11.9,66,.258,.419,.305,20.1,15.2,12.7,.201,.339,.245,24.5
2019,Curveball,,0.2,0,192,11.6,52,.240,.460,.312,23.2,28.8,21.1,.268,.515,.339,54.3
2019,Cutter,,-2.3,-2,109,6.6,26,.292,.375,.323,22.4,15.4,11.4,.228,.317,.267,20.0
2019,Splitter,,4.6,2,38,2.3,15,.286,.571,.397,26.3,20.0,33.3,.371,.602,.381,41.7
2018,4-Seamer,,0.2,0,148,34.3,30,.222,.370,.298,30.3,23.3,14.9,.254,.489,.352,25.0
2018,Changeup,,-2.0,-2,88,20.4,27,.160,.200,.206,27.3,11.1,11.1,.154,.193,.196,13.6
2018,Sinker,,-1.9,-1,57,13.2,17,.250,.313,.274,14.8,17.6,23.1,.284,.335,.297,46.2
2018,Slider,,-0.2,0,47,10.9,14,.286,.500,.332,22.2,21.4,15.8,.169,.275,.196,27.3
2018,Curveball,,-4.8,-2,42,9.7,8,.000,.000,.000,30.0,25.0,14.3,.229,.309,.228,33.3
2018,Cutter,,-3.1,-1,29,6.7,7,.143,.143,.129,20.0,42.9,25.0,.084,.100,.079,25.0
2018,Splitter,,6.6,1,21,4.9,5,.250,.500,.390,10.0,0.0,0.0,.270,.925,.532,25.0
2017,4-Seamer,,-3.2,-2,49,40.8,9,.222,.333,.239,38.5,33.3,27.3,.171,.215,.162,33.3
2017,Sinker,,2.9,1,27,22.5,10,.400,.600,.430,26.3,10.0,12.5,.338,.463,.346,44.4
2017,Slider,,-5.4,-1,17,14.2,4,.000,.000,.000,25.0,50.0,20.0,.028,.039,.028,0.0
2017,Changeup,,-2.3,0,15,12.5,3,.333,.333,.300,22.2,0.0,0.0,.427,.466,.386,33.3
2017,Cutter,,-23.9,-1,5,4.2,3,.000,.000,.000,50.0,66.7,66.7,.000,.000,.103,100.0
2017,Splitter,,-5.6,0,5,4.2,1,.000,.000,.000,66.7,0.0,0.0,.285,.326,.262,0.0
2017,Curveball,,22.7,0,2,1.7,1,1.000,1.000,.900,0.0,0.0,0.0,.940,.976,.846,0.0
