Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Norfolk Tides,Triple-A,vs Left,86,74,,19,2,1,2,11,7,20,,,0,.257,.317,.392,.709
Bowie Baysox,Double-A,vs Left,61,52,,13,4,0,1,5,8,14,,,0,.250,.344,.385,.729
Norfolk Tides,Triple-A,vs Right,220,194,,36,6,1,3,13,18,31,,,1,.186,.255,.273,.528
Bowie Baysox,Double-A,vs Right,165,147,,41,7,0,4,13,14,17,,,1,.279,.339,.408,.747
