Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,0.1,1,797,37.2,164,.237,.363,.340,20.4,20.7,15.0,.227,.382,.328,38.5
2022,Slider,,0.5,2,439,20.5,117,.231,.278,.257,26.5,22.2,17.6,.239,.323,.274,38.1
2022,Sinker,,-0.5,-2,384,17.9,99,.273,.432,.340,13.7,9.1,10.8,.269,.448,.347,41.3
2022,Changeup,,3.8,7,184,8.6,47,.333,.595,.412,23.3,14.9,11.5,.251,.478,.356,44.4
2022,Cutter,,5.5,9,169,7.9,50,.400,.711,.491,16.7,8.0,8.3,.362,.584,.422,40.5
2022,Curveball,,1.1,2,146,6.8,43,.282,.410,.336,20.3,20.9,14.8,.337,.468,.381,46.7
2022,Splitter,,23.9,5,19,0.9,9,.556,1.444,.822,20.0,0.0,0.0,.397,.894,.552,55.6
2022,N/A,,35.5,1,2,0.1,2,.500,1.000,.625,0.0,0.0,0.0,.612,.740,.598,0.0
2021,4-Seamer,,0.7,6,899,36.5,220,.274,.489,.380,19.0,19.1,15.3,.266,.533,.389,53.8
2021,Slider,,1.1,6,554,22.5,132,.242,.403,.329,21.5,16.7,13.3,.222,.373,.279,27.5
2021,Sinker,,0.5,2,409,16.6,102,.314,.535,.422,13.1,9.8,11.8,.335,.536,.417,40.3
2021,Changeup,,0.8,2,213,8.6,67,.328,.466,.396,20.0,16.4,13.8,.306,.451,.373,50.0
2021,Curveball,,3.0,6,204,8.3,51,.261,.457,.366,11.8,11.8,8.3,.276,.417,.333,39.0
2021,Cutter,,1.4,2,157,6.4,35,.310,.552,.384,12.5,20.0,20.0,.267,.471,.358,41.7
2021,Splitter,,1.1,0,25,1.0,4,.000,.000,.175,0.0,0.0,0.0,.011,.012,.183,0.0
2021,N/A,,-11.2,0,4,0.2,1,.000,.000,.000,0.0,0.0,--,.011,.017,.012,0.0
2020,4-Seamer,,0.2,0,253,37.2,67,.236,.364,.356,21.1,20.9,18.4,.256,.471,.376,43.9
2020,Slider,,-0.1,0,131,19.2,28,.217,.261,.273,30.0,21.4,16.2,.180,.276,.265,27.8
2020,Changeup,,3.1,3,86,12.6,24,.300,.350,.469,20.0,4.2,4.8,.324,.482,.404,31.6
2020,Sinker,,5.5,4,79,11.6,26,.542,.750,.573,0.0,3.8,7.7,.433,.722,.509,60.9
2020,Curveball,,3.2,2,77,11.3,14,.308,.846,.489,22.6,14.3,8.0,.350,1.076,.583,54.5
2020,Cutter,,2.6,1,43,6.3,11,.400,.600,.455,29.4,9.1,12.5,.352,.642,.442,44.4
2020,Splitter,,-4.6,-1,12,1.8,5,.200,.200,.180,28.6,20.0,25.0,.299,.591,.368,50.0
2019,4-Seamer,,1.6,13,837,38.9,196,.299,.591,.427,15.3,17.9,14.8,.296,.591,.414,53.8
2019,Slider,,-0.4,-1,353,16.4,92,.241,.386,.321,28.4,20.7,14.8,.201,.334,.272,35.9
2019,Sinker,,0.8,3,326,15.2,95,.306,.459,.388,7.2,10.5,11.5,.353,.580,.423,40.0
2019,Curveball,,0.3,1,236,11.0,49,.262,.381,.339,19.5,12.2,7.2,.255,.412,.340,36.1
2019,Changeup,,1.7,4,203,9.4,60,.264,.509,.371,17.3,13.3,12.3,.293,.543,.389,37.8
2019,Cutter,,1.7,3,155,7.2,41,.368,.711,.462,16.3,22.0,20.5,.282,.542,.364,38.7
2019,Splitter,,0.8,0,18,0.8,7,.167,.167,.357,30.0,14.3,14.3,.254,.289,.302,20.0
2019,N/A,,77.1,2,3,0.1,2,1.000,1.000,.900,0.0,0.0,--,.553,.664,.528,50.0
2018,4-Seamer,,2.1,14,694,40.0,155,.331,.597,.472,9.8,11.6,8.7,.322,.565,.440,49.1
2018,Sinker,,-1.0,-4,364,21.0,98,.250,.369,.339,11.2,13.3,16.9,.257,.430,.352,36.6
2018,Slider,,3.3,8,244,14.1,59,.382,.527,.404,25.0,20.3,12.6,.300,.445,.350,27.3
2018,Changeup,,3.7,6,152,8.8,38,.382,.735,.496,9.5,5.3,4.4,.334,.616,.435,21.9
2018,Curveball,,3.9,6,148,8.5,34,.375,.594,.457,16.4,14.7,8.9,.259,.340,.284,22.2
2018,Cutter,,-2.3,-3,123,7.1,37,.176,.324,.257,15.9,10.8,9.8,.261,.438,.321,38.7
2018,Splitter,,-8.6,0,4,0.2,2,.000,.000,.000,0.0,0.0,0.0,.033,.037,.034,0.0
2017,4-Seamer,,1.4,11,827,40.7,203,.314,.517,.403,14.4,10.3,10.4,.313,.599,.422,39.6
2017,Sinker,,1.9,7,363,17.9,97,.382,.658,.492,13.3,8.2,13.3,.339,.604,.456,43.5
2017,Slider,,1.2,4,326,16.1,93,.295,.487,.367,18.1,8.6,8.8,.286,.514,.370,32.4
2017,Changeup,,0.4,1,180,8.9,50,.318,.477,.386,18.0,10.0,10.0,.326,.558,.411,43.6
2017,Curveball,,2.5,4,179,8.8,45,.357,.619,.454,10.4,6.7,5.3,.277,.454,.334,28.2
2017,Cutter,,-0.6,-1,107,5.3,37,.212,.333,.285,25.5,21.6,29.6,.186,.378,.284,48.0
2017,Splitter,,2.6,1,20,1.0,6,.200,.400,.325,20.0,16.7,7.7,.169,.493,.340,25.0
