Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Swanson, Dansby - RHB",2016,0.00,0.54,0.83,1.09,1.33,1.54,1.75,1.95,2.13,2.32,2.49,2.67,2.84,3.01,3.18,3.35,3.52,3.68,3.86
"Swanson, Dansby - RHB",2017,0.00,0.54,0.83,1.09,1.33,1.55,1.76,1.95,2.14,2.33,2.50,2.68,2.85,3.03,3.20,3.37,3.53,3.71,3.88
"Swanson, Dansby - RHB",2018,0.00,0.53,0.81,1.07,1.30,1.52,1.73,1.92,2.11,2.29,2.47,2.64,2.81,2.98,3.15,3.32,3.48,3.65,3.82
"Swanson, Dansby - RHB",2019,0.00,0.54,0.83,1.09,1.34,1.56,1.77,1.97,2.16,2.34,2.52,2.70,2.88,3.05,3.22,3.39,3.56,3.73,3.91
"Swanson, Dansby - RHB",2020,0.00,0.55,0.87,1.13,1.37,1.59,1.80,1.99,2.18,2.37,2.55,2.72,2.90,3.07,3.24,3.41,3.58,3.75,3.94
"Swanson, Dansby - RHB",2021,0.00,0.56,0.87,1.13,1.37,1.59,1.79,1.99,2.18,2.36,2.54,2.71,2.88,3.05,3.22,3.39,3.56,3.73,3.92
"Swanson, Dansby - RHB",2022,0.00,0.55,0.87,1.13,1.37,1.58,1.79,1.98,2.17,2.36,2.54,2.71,2.89,3.06,3.23,3.40,3.57,3.74,3.92

