Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Atlanta Braves,MLB,Batting First,79,75,,17,3,0,5,14,3,24,,,1,.227,.266,.467,.733
Atlanta Braves,MLB,Batting Second,457,420,,123,21,0,15,61,33,103,,,1,.293,.344,.450,.794
Atlanta Braves,MLB,Batting Sixth,5,4,,1,0,0,1,2,1,2,,,0,.250,.400,1.000,1.400
Atlanta Braves,MLB,Batting Seventh,42,40,,8,4,0,0,4,1,16,,,1,.200,.238,.300,.538
Atlanta Braves,MLB,Batting Eighth,29,23,,7,1,0,1,2,6,5,,,0,.304,.448,.478,.926
Atlanta Braves,MLB,Batting Ninth,84,78,,21,3,1,3,13,5,32,,,0,.269,.310,.449,.759
