Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Atlanta Braves,MLB,April,82,74,8,16,5,1,1,7,8,30,2,0,0,.216,.293,.351,.644
Atlanta Braves,MLB,May,112,102,18,31,4,0,5,17,8,28,6,0,1,.304,.357,.490,.847
Atlanta Braves,MLB,June,123,112,22,37,5,0,7,19,9,29,3,3,2,.330,.390,.563,.953
Atlanta Braves,MLB,July,115,107,20,33,7,0,2,11,8,25,3,2,0,.308,.357,.430,.787
Atlanta Braves,MLB,August,129,118,17,30,8,0,2,23,9,35,2,2,0,.254,.302,.373,.675
Atlanta Braves,MLB,September,117,111,12,25,2,0,6,16,5,33,2,0,0,.225,.256,.405,.661
Atlanta Braves,MLB,October,18,16,2,5,1,0,2,3,2,2,0,0,0,.313,.389,.750,1.139
Atlanta Braves,MLB,Pre All-Star,394,360,60,106,20,1,15,53,30,103,14,3,3,.294,.353,.481,.834
Atlanta Braves,MLB,Post All-Star,302,280,39,71,12,0,10,43,19,79,4,4,0,.254,.298,.404,.702
