Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Verdugo, Alex - LHB",2018,0.00,0.55,0.84,1.10,1.34,1.57,1.78,1.98,2.18,2.37,2.56,2.74,2.92,3.10,3.27,3.45,3.62,3.80,3.98
"Verdugo, Alex - LHB",2019,0.00,0.55,0.85,1.11,1.35,1.57,1.78,1.99,2.18,2.37,2.56,2.74,2.92,3.10,3.27,3.45,3.63,3.81,4.00
"Verdugo, Alex - LHB",2020,0.00,0.56,0.88,1.14,1.38,1.60,1.81,2.01,2.21,2.40,2.58,2.76,2.94,3.12,3.29,3.46,3.63,3.81,4.02
"Verdugo, Alex - LHB",2021,0.00,0.54,0.85,1.11,1.34,1.56,1.77,1.97,2.16,2.35,2.53,2.71,2.89,3.07,3.25,3.43,3.60,3.79,3.99
"Verdugo, Alex - LHB",2022,0.00,0.55,0.86,1.12,1.36,1.59,1.80,2.00,2.20,2.39,2.58,2.76,2.94,3.12,3.30,3.48,3.66,3.84,4.05

