Season,Age,Pitches,"Batted
Balls",Barrels,Barrel %,Barrel/PA,"Exit
Velocity",Max EV,"Launch
Angle","Sweet
Spot %",XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%
2015,24,489,72,3,4.2,2.7,88.2,108.3,18.3,36.1,.176,.346,.285,.264,.328,26.4,27.7,8.0
2016,25,555,89,3,3.4,2.3,84.5,107.8,12.5,28.1,.228,.346,.262,.311,.314,27.0,18.0,15.0
2018,27,2066,266,45,16.9,9.4,90.3,110.6,18.3,36.8,.257,.542,.407,.397,.510,46.4,27.2,16.4
2019,28,2581,342,41,12.0,7.0,89.8,110.1,14.5,38.9,.261,.510,.372,.380,.458,43.4,25.3,15.3
2020,29,1100,145,18,12.4,7.3,88.5,109.8,14.2,29.0,.229,.473,.316,.360,.413,40.0,24.2,15.7
2021,30,2434,378,61,16.1,10.3,91.2,112.3,15.2,34.9,.271,.580,.379,.407,.468,46.6,20.3,14.0
2022,31,2436,329,44,13.4,7.8,90.3,111.2,20.9,34.3,.208,.417,.318,.339,.383,45.6,25.0,15.9
Player,,11661,1621,215,13.3,7.9,89.8,112.3,16.6,35.1,.243,.493,.354,.370,.436,43.1,24.1,15.1
MLB,,,,,6.7,4.6,88.4,122.4,12.1,33.0,.245,.405,.316,.315,.368,35.8,22.1,8.4
