Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Washington Nationals,MLB,No Outs,146,117,,29,6,0,8,13,28,20,,,1,.248,.397,.504,.901
San Diego Padres,MLB,No Outs,65,57,,17,2,1,3,4,8,7,,,0,.298,.385,.526,.911
San Diego Padres,MLB,One Out,109,81,,14,1,0,2,5,26,22,,,1,.173,.380,.259,.639
Washington Nationals,MLB,One Out,158,121,,29,5,0,7,14,36,22,,,1,.240,.418,.455,.873
Washington Nationals,MLB,Two Outs,132,104,,26,6,1,6,19,27,20,,,1,.250,.409,.500,.909
San Diego Padres,MLB,Two Outs,54,44,,12,5,0,1,7,10,5,,,0,.273,.407,.455,.862
