Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Houston Astros,MLB,vs Left,181,170,,45,18,0,4,20,9,15,,,0,.265,.298,.441,.739
Houston Astros,MLB,vs Right,403,375,,87,22,0,4,33,21,58,,,6,.232,.283,.323,.606
