Season,Tm,LG,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2016,LAD,NL,P,18,15,77.0,18,1,16,1,0,,.944
2017,LAD,NL,P,5,5,23.1,4,1,0,3,0,,.250
2018,LAD,NL,P,3,0,4.0,0,0,0,0,0,,.000
2019,LAD,NL,P,37,8,79.2,14,4,6,4,0,,.714
2020,LAD,NL,P,11,10,55.0,5,2,3,0,0,,1.000
2021,LAD,NL,P,32,32,185.2,21,3,18,0,0,,1.000
2022,LAD,NL,P,31,31,175.0,15,3,11,1,0,,.933
7 Seasons,LAD,NL,P,137,101,599.2,77,14,54,9,0,,.883
