Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Los Angeles Dodgers,MLB,No Outs,,,,31,,,61.1,249,48,,,8,18,53,1.08
Los Angeles Dodgers,MLB,One Out,,,,31,,,58.2,222,40,,,7,12,56,0.89
Los Angeles Dodgers,MLB,Two Outs,,,,31,,,54.1,218,39,,,8,11,57,0.92
