Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Los Angeles Dodgers,MLB,vs Left,,,,27,,,35.2,137,23,,,6,3,35,0.73
Los Angeles Dodgers,MLB,vs Right,,,,31,,,138.2,552,104,,,17,38,131,1.02
