Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Los Angeles Dodgers,MLB,Bases Empty,,,,31,,,106.0,446,88,,,17,32,104,1.13
Los Angeles Dodgers,MLB,Bases Loaded,,,,6,,,2.0,8,2,,,1,0,3,1.00
Los Angeles Dodgers,MLB,Runner at 1st,,,,30,,,41.2,141,24,,,3,4,32,0.67
Los Angeles Dodgers,MLB,Runners at 1st & 2nd,,,,18,,,8.0,32,6,,,0,2,11,1.00
Los Angeles Dodgers,MLB,Runners at 1st & 3rd,,,,9,,,4.0,14,1,,,1,1,3,0.50
Los Angeles Dodgers,MLB,Runner at 2nd,,,,21,,,9.2,35,4,,,0,1,9,0.52
Los Angeles Dodgers,MLB,Runners at 2nd & 3rd,,,,4,,,1.1,7,1,,,1,1,2,1.50
Los Angeles Dodgers,MLB,Runner at 3rd,,,,5,,,1.2,6,1,,,0,0,2,0.60
Los Angeles Dodgers,MLB,Scoring Position,,,,29,,,26.2,102,15,,,3,5,30,0.75
