Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Scranton/Wilkes-Barre RailRiders,Triple-A,No Outs,,,,1,,,1.0,6,3,,,0,0,0,3.00
Scranton/Wilkes-Barre RailRiders,Triple-A,One Out,,,,1,,,1.0,3,0,,,0,0,0,0.00
Scranton/Wilkes-Barre RailRiders,Triple-A,Two Outs,,,,1,,,1.0,4,1,,,0,0,2,1.00
