Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
New York Yankees,MLB,vs Left,,,,32,,,76.0,320,69,,,11,22,65,1.20
New York Yankees,MLB,vs Right,,,,32,,,101.0,408,99,,,15,10,86,1.08
