Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
New York Yankees,MLB,First Inning,,,4.78,32,,,32.0,132,26,17,17,6,9,22,1.09
New York Yankees,MLB,Second Inning,,,2.25,32,,,32.0,119,21,8,8,5,4,34,0.78
New York Yankees,MLB,Third Inning,,,4.99,31,,,30.2,136,35,18,17,5,7,30,1.37
New York Yankees,MLB,Fourth Inning,,,3.60,30,,,30.0,122,26,12,12,3,5,25,1.03
New York Yankees,MLB,Fifth Inning,,,4.18,30,,,28.0,120,34,13,13,4,5,27,1.39
New York Yankees,MLB,Sixth Inning,,,3.60,19,,,15.0,62,18,6,6,2,2,7,1.33
New York Yankees,MLB,Seventh Inning,,,1.29,7,,,7.0,23,2,1,1,1,0,4,0.29
New York Yankees,MLB,Eighth Inning,,,10.13,4,,,2.2,14,6,3,3,0,0,2,2.25
