Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,-0.5,-3,616,28.5,172,.230,.388,.320,18.3,18.6,21.3,.233,.364,.308,44.2
2022,Slider,,-1.9,-7,393,18.2,87,.175,.263,.230,26.9,21.8,15.2,.229,.322,.277,34.4
2022,Changeup,,1.9,7,364,16.9,91,.296,.481,.357,19.8,13.2,11.2,.303,.432,.353,46.5
2022,Sinker,,2.2,6,287,13.3,88,.365,.662,.462,7.6,11.4,16.1,.342,.577,.435,54.5
2022,Curveball,,1.6,4,255,11.8,53,.213,.362,.306,29.2,28.3,17.4,.193,.265,.244,27.3
2022,Cutter,,-3.7,-7,183,8.5,43,.108,.216,.214,20.2,14.0,18.2,.195,.263,.269,35.5
2022,Splitter,,-4.5,-2,54,2.5,20,.200,.350,.233,41.9,35.0,30.4,.167,.203,.163,23.1
2022,N/A,,-2.2,0,7,0.3,1,.000,.000,.000,0.0,0.0,0.0,.134,.156,.123,0.0
2021,4-Seamer,,1.9,9,494,35.0,144,.364,.606,.438,12.0,12.5,15.5,.338,.572,.413,57.0
2021,Slider,,2.3,6,258,18.3,62,.276,.483,.335,25.6,30.6,18.6,.257,.404,.313,32.5
2021,Changeup,,1.3,3,219,15.5,55,.296,.537,.375,31.0,18.2,20.4,.290,.467,.330,54.5
2021,Sinker,,1.1,2,156,11.1,47,.293,.463,.391,4.7,6.4,8.1,.345,.484,.402,55.3
2021,Curveball,,0.5,1,129,9.1,29,.286,.393,.310,10.9,13.8,10.8,.300,.476,.344,37.5
2021,Cutter,,3.1,4,121,8.6,25,.444,.778,.572,10.0,8.0,9.5,.306,.543,.456,25.0
2021,Splitter,,-6.7,-2,34,2.4,9,.000,.000,.000,25.0,44.4,23.5,.119,.130,.118,0.0
2020,4-Seamer,,0.8,2,265,38.1,75,.338,.521,.397,8.5,9.3,11.7,.277,.415,.310,51.5
2020,Changeup,,-0.9,-1,142,20.4,36,.324,.382,.333,15.9,5.6,5.7,.300,.391,.322,31.3
2020,Sinker,,-0.3,0,102,14.7,33,.290,.387,.353,14.0,9.1,15.8,.279,.479,.346,41.4
2020,Slider,,1.8,2,90,12.9,23,.211,.316,.348,26.8,21.7,17.9,.187,.214,.268,42.9
2020,Curveball,,-3.5,-2,44,6.3,15,.200,.267,.203,16.7,20.0,21.4,.243,.326,.246,25.0
2020,Cutter,,2.5,1,37,5.3,8,.000,.000,.288,16.7,12.5,9.1,.138,.147,.273,20.0
2020,Splitter,,-4.8,-1,15,2.2,5,.200,.400,.250,0.0,0.0,0.0,.288,.311,.272,0.0
2019,4-Seamer,,1.7,16,923,38.4,241,.333,.583,.423,11.7,14.5,13.8,.284,.483,.358,36.3
2019,Changeup,,-1.0,-4,371,15.4,90,.262,.440,.329,28.6,7.8,7.8,.258,.449,.320,34.6
2019,Slider,,2.8,9,322,13.4,83,.284,.635,.417,23.6,21.7,14.9,.285,.554,.386,39.3
2019,Sinker,,4.0,12,310,12.9,91,.388,.787,.518,6.6,8.8,16.0,.363,.721,.479,52.8
2019,Curveball,,1.6,4,254,10.6,57,.364,.545,.395,21.0,14.0,10.4,.339,.518,.373,46.8
2019,Cutter,,1.3,2,156,6.5,45,.357,.595,.447,15.4,13.3,14.0,.354,.550,.403,38.9
2019,Splitter,,1.2,1,66,2.7,19,.333,.500,.376,34.1,21.1,12.1,.240,.337,.271,35.7
2018,4-Seamer,,-0.5,-4,736,33.8,191,.240,.407,.330,11.8,9.9,9.5,.265,.410,.341,33.6
2018,Sinker,,1.6,7,404,18.6,109,.383,.543,.464,4.7,3.7,5.4,.308,.454,.383,50.0
2018,Changeup,,0.9,3,350,16.1,90,.264,.529,.345,29.8,14.4,15.7,.259,.403,.300,33.8
2018,Slider,,0.1,0,273,12.5,65,.150,.250,.225,23.7,32.3,19.6,.184,.260,.231,28.2
2018,Curveball,,1.1,3,253,11.6,73,.265,.441,.339,19.6,19.2,16.7,.265,.432,.315,41.1
2018,Cutter,,-0.3,0,126,5.8,37,.188,.406,.357,8.8,13.5,13.2,.214,.323,.299,29.6
2018,Splitter,,-1.1,0,30,1.4,10,.200,.300,.215,44.4,30.0,21.4,.136,.264,.173,14.3
2017,4-Seamer,,-0.8,-2,285,30.1,67,.300,.450,.363,8.2,10.4,8.6,.294,.430,.351,34.0
2017,Sinker,,1.9,4,195,20.6,56,.362,.532,.440,9.2,10.7,14.6,.392,.616,.467,50.0
2017,Changeup,,-1.4,-2,170,18.0,44,.243,.270,.303,36.1,15.9,14.3,.289,.357,.347,43.3
2017,Slider,,2.3,3,117,12.4,35,.226,.516,.359,18.2,20.0,13.7,.253,.418,.312,24.0
2017,Curveball,,-2.8,-3,99,10.5,26,.154,.231,.165,10.3,15.4,14.3,.190,.243,.187,22.7
2017,Cutter,,-2.9,-2,62,6.5,18,.125,.188,.247,25.9,22.2,18.2,.292,.332,.319,16.7
2017,Splitter,,-6.8,-1,15,1.6,6,.167,.167,.150,33.3,33.3,40.0,.139,.156,.130,0.0
